,number_pca_components_class
0,8
1,8
2,9
3,11
4,9
5,11
6,13
7,13
8,10
9,11
10,11
11,10
12,9
13,8
14,10
15,12
16,12
17,13
18,9
19,10
20,10
21,11
22,8
23,7
24,12
25,12
26,12
27,13
28,12
29,12
30,12
31,10
32,12
33,12
34,12
35,11
36,9
37,10
38,10
39,10
40,12
41,11
42,11
43,10
44,8
45,8
46,10
47,13
48,13
49,11
50,11
51,11
52,10
53,12
54,13
55,10
56,11
57,10
58,9
59,12
60,9
61,9
62,12
63,12
64,13
65,10
66,9
67,15
68,9
69,12
70,8
71,9
72,13
73,12
74,11
75,12
76,14
77,11
78,9
79,14
80,14
81,8
82,9
83,10
84,9
85,13
86,11
87,9
88,14
89,14
90,9
91,12
92,13
93,8
94,8
95,10
96,9
97,10
98,11
99,14
100,13
101,9
102,13
103,8
104,12
105,10
106,13
107,9
108,8
109,12
110,12
111,8
112,9
113,12
114,11
115,8
116,8
117,13
118,9
119,10
120,11
121,8
122,14
123,12
124,8
125,12
126,9
127,12
128,9
129,11
130,13
131,13
132,11
133,8
134,12
135,13
136,12
137,11
138,10
139,12
140,10
141,13
142,11
143,10
144,13
145,8
146,8
147,12
148,9
149,14
150,13
151,12
152,11
153,8
154,8
155,13
156,14
157,9
158,14
159,14
160,14
161,13
162,9
163,11
164,9
165,10
166,8
167,9
168,14
169,11
170,9
171,11
172,13
173,9
174,12
175,13
176,8
177,9
178,9
179,11
180,12
181,9
182,9
183,10
184,8
185,13
186,7
187,7
188,9
189,9
190,10
191,8
192,8
193,9
194,8
195,9
196,9
197,9
198,8
199,10
