,number_pca_components_class
0,9
1,12
2,13
3,14
4,12
5,15
6,16
7,15
8,13
9,15
10,14
11,14
12,14
13,10
14,13
15,14
16,15
17,15
18,12
19,13
20,13
21,14
22,12
23,9
24,15
25,16
26,15
27,15
28,15
29,15
30,15
31,14
32,15
33,15
34,15
35,15
36,13
37,13
38,14
39,14
40,14
41,14
42,13
43,14
44,11
45,12
46,13
47,15
48,15
49,15
50,16
51,15
52,14
53,15
54,15
55,15
56,15
57,15
58,14
59,14
60,13
61,13
62,14
63,14
64,14
65,13
66,13
67,16
68,13
69,14
70,11
71,13
72,15
73,14
74,14
75,14
76,15
77,15
78,13
79,15
80,15
81,13
82,12
83,13
84,13
85,15
86,14
87,12
88,15
89,15
90,12
91,15
92,15
93,13
94,10
95,12
96,13
97,13
98,14
99,15
100,15
101,12
102,14
103,10
104,15
105,14
106,15
107,12
108,12
109,14
110,14
111,11
112,13
113,14
114,13
115,9
116,11
117,15
118,13
119,14
120,14
121,11
122,15
123,15
124,11
125,14
126,13
127,14
128,12
129,13
130,15
131,14
132,13
133,10
134,15
135,14
136,15
137,13
138,14
139,14
140,13
141,14
142,14
143,13
144,15
145,10
146,11
147,14
148,12
149,15
150,15
151,14
152,14
153,10
154,11
155,15
156,15
157,12
158,15
159,15
160,15
161,15
162,13
163,14
164,13
165,13
166,10
167,13
168,15
169,14
170,13
171,14
172,14
173,12
174,15
175,15
176,12
177,13
178,13
179,14
180,14
181,14
182,14
183,14
184,11
185,15
186,9
187,10
188,13
189,13
190,15
191,13
192,12
193,13
194,11
195,13
196,13
197,11
198,10
199,14
