,acc_class
0,0.009999999776482582
1,0.0
2,0.0
3,0.006000000052154064
4,0.009999999776482582
5,0.0
6,0.0
7,0.08399999886751175
8,0.001999999862164259
9,0.0
10,0.0
11,0.003999999724328518
12,0.0
13,0.4059999883174896
14,0.003999999724328518
15,0.0
16,0.0
17,0.0139999995008111
18,0.0
19,0.003999999724328518
20,0.0
21,0.035999998450279236
22,0.0
23,0.6959999799728394
24,0.0
25,0.0
26,0.001999999862164259
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.007999999448657036
37,0.0
38,0.0
39,0.03399999812245369
40,0.006000000052154064
41,0.019999999552965164
42,0.006000000052154064
43,0.0
44,0.0
45,0.0
46,0.001999999862164259
47,0.001999999862164259
48,0.0
49,0.0
50,0.0
51,0.019999999552965164
52,0.012000000104308128
53,0.001999999862164259
54,0.04800000041723251
55,0.001999999862164259
56,0.009999999776482582
57,0.0
58,0.0
59,0.0
60,0.006000000052154064
61,0.0
62,0.003999999724328518
63,0.0
64,0.0
65,0.0
66,0.02199999988079071
67,0.006000000052154064
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.001999999862164259
77,0.0
78,0.006000000052154064
79,0.0
80,0.0
81,0.0
82,0.0
83,0.009999999776482582
84,0.0
85,0.01599999889731407
86,0.0
87,0.01599999889731407
88,0.0
89,0.0
90,0.017999999225139618
91,0.041999999433755875
92,0.02199999988079071
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.06199999898672104
100,0.0
101,0.0
102,0.01599999889731407
103,0.0
104,0.003999999724328518
105,0.0
106,0.006000000052154064
107,0.0
108,0.0
109,0.0
110,0.006000000052154064
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.007999999448657036
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.006000000052154064
123,0.0
124,0.003999999724328518
125,0.012000000104308128
126,0.0
127,0.012000000104308128
128,0.0
129,0.0
130,0.01599999889731407
131,0.0
132,0.0
133,0.0
134,0.0
135,0.012000000104308128
136,0.0
137,0.0
138,0.0
139,0.0
140,0.001999999862164259
141,0.0
142,0.0
143,0.0
144,0.019999999552965164
145,0.0
146,0.024000000208616257
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.003999999724328518
154,0.01599999889731407
155,0.0
156,0.0
157,0.006000000052154064
158,0.019999999552965164
159,0.001999999862164259
160,0.0
161,0.0
162,0.003999999724328518
163,0.001999999862164259
164,0.0
165,0.0
166,0.0
167,0.001999999862164259
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.006000000052154064
180,0.006000000052154064
181,0.0
182,0.003999999724328518
183,0.0
184,0.0
185,0.0
186,0.0
187,0.02199999988079071
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.006000000052154064
195,0.001999999862164259
196,0.007999999448657036
197,0.0
198,0.27799999713897705
199,0.0
