epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,30.225,43.251666666666665,43.53,46.35666666666667,70.29666666666667,71.47
1,55.19166666666667,85.11833333333333,85.50999999999999,55.105000000000004,84.97333333333333,85.41
2,57.62500000000001,89.145,89.42999999999999,57.655,89.18666666666667,89.4
4,59.18833333333333,91.54333333333334,91.57,59.15166666666667,91.51,91.57
6,60.089999999999996,92.95666666666666,92.9,60.04166666666667,92.90166666666667,92.78999999999999
8,60.67166666666667,93.88833333333334,93.63,60.63499999999999,93.82333333333334,93.71000000000001
10,61.04166666666667,94.45666666666666,94.26,61.050000000000004,94.45166666666667,94.3
12,61.415,95.00666666666666,94.78999999999999,61.39,94.925,94.76
14,61.64833333333334,95.37666666666667,95.17999999999999,61.65166666666667,95.31833333333334,95.15
16,61.81166666666667,95.59666666666666,95.45,61.83333333333333,95.59,95.42
18,61.97166666666667,95.81,95.55,61.96166666666667,95.78833333333333,95.63000000000001
20,62.150000000000006,96.02833333333334,95.75,62.135,96.00833333333333,95.78
25,62.35666666666667,96.24166666666667,95.91,62.33333333333333,96.205,95.82000000000001
30,62.54666666666666,96.36166666666666,95.91,62.541666666666664,96.38833333333334,95.87
35,62.68166666666667,96.32833333333333,95.78,62.68,96.325,95.74000000000001
40,62.68666666666667,96.16333333333333,95.56,62.67333333333334,96.14333333333333,95.50999999999999
45,62.625,95.91,95.30999999999999,62.61833333333333,95.93666666666667,95.35
50,62.57,95.72500000000001,95.19,62.575,95.69666666666666,95.15
55,62.51,95.46166666666667,94.81,62.475,95.43833333333333,94.88
60,62.40833333333333,95.27166666666666,94.62,62.370000000000005,95.22833333333334,94.6
65,62.25000000000001,95.07333333333334,94.53,62.23,95.03666666666668,94.5
70,62.035,94.74666666666667,94.37,62.00833333333333,94.69833333333332,94.39999999999999
75,62.07,94.65666666666667,94.35,62.068333333333335,94.70166666666667,94.39999999999999
80,61.73833333333333,94.15833333333333,93.65,61.75333333333334,94.145,93.60000000000001
85,61.546666666666674,93.65333333333334,93.37,61.52833333333333,93.61333333333334,93.35
90,61.678333333333335,93.90166666666667,93.84,61.67166666666667,93.895,93.88
95,61.64833333333334,93.81166666666667,93.72,61.645,93.82333333333334,93.73
100,61.646666666666675,93.74,93.47999999999999,61.63666666666666,93.72833333333334,93.41000000000001
105,61.675000000000004,93.67166666666667,93.30000000000001,61.68,93.62666666666667,93.31
110,61.675000000000004,93.58,93.25,61.645,93.54166666666667,93.17
115,61.626666666666665,93.40166666666667,92.91,61.62166666666666,93.4,92.93
120,61.535,93.07666666666667,92.54,61.55166666666667,93.10000000000001,92.58999999999999
125,61.61833333333333,93.14333333333333,92.54,61.629999999999995,93.16666666666666,92.63
130,61.650000000000006,93.12333333333333,92.47999999999999,61.653333333333336,93.19166666666666,92.49000000000001
135,61.7,93.11,92.55,61.75333333333334,93.14833333333333,92.61
140,61.82,93.205,92.64,61.873333333333335,93.28333333333333,92.61
145,61.82,93.175,92.63,61.83333333333333,93.23833333333333,92.82000000000001
150,61.903333333333336,93.23333333333333,92.47999999999999,61.96333333333334,93.25333333333333,92.74
155,61.91,93.21833333333333,92.62,61.968333333333334,93.30333333333334,92.71000000000001
160,61.973333333333336,93.21833333333333,92.56,61.99666666666667,93.28833333333333,92.67
165,62.07,93.33166666666666,92.78,62.12333333333333,93.38833333333334,92.89
170,62.211666666666666,93.44833333333334,92.82000000000001,62.24166666666666,93.49499999999999,92.89
175,62.205,93.445,92.78,62.235,93.475,92.84
180,62.285000000000004,93.535,92.95,62.31833333333333,93.60166666666667,93.02
185,62.28666666666667,93.44333333333333,92.89,62.33666666666666,93.47666666666666,93.02
190,62.38,93.52000000000001,92.97,62.425,93.605,93.02
195,62.41166666666666,93.64333333333333,93.28999999999999,62.45,93.68666666666667,93.33
200,62.473333333333336,93.54333333333334,92.9,62.53999999999999,93.61500000000001,92.99
205,62.35000000000001,93.425,92.94,62.34333333333333,93.46833333333333,92.95
210,62.45333333333334,93.55166666666666,93.0,62.48833333333334,93.645,92.97
215,62.43666666666666,93.48833333333333,93.06,62.48166666666667,93.59333333333333,93.07
220,62.47833333333334,93.36,92.91,62.53666666666666,93.47999999999999,92.9
225,62.53999999999999,93.53333333333333,93.01,62.56166666666667,93.60333333333334,93.03
230,62.52333333333333,93.53,92.86,62.56333333333334,93.58999999999999,92.93
235,62.605,93.41166666666668,93.12,62.64666666666666,93.485,93.16
240,62.7,93.56833333333333,93.15,62.74999999999999,93.63333333333334,93.17999999999999
245,62.63833333333333,93.50500000000001,93.07,62.66666666666667,93.57333333333332,93.11
250,62.66166666666667,93.48666666666666,93.04,62.70666666666666,93.55,93.17999999999999
255,62.6,93.47999999999999,93.06,62.64666666666666,93.595,93.2
260,62.614999999999995,93.27833333333334,92.72,62.685,93.395,92.88
265,62.75833333333334,93.34166666666667,92.82000000000001,62.79166666666667,93.44833333333334,93.04
270,62.89,93.59833333333333,92.92,62.94666666666666,93.695,93.05
275,62.765,93.53833333333334,92.94,62.86166666666667,93.64833333333334,93.08
280,62.815,93.51,93.03,62.86166666666667,93.60166666666667,93.05
285,62.88333333333333,93.375,92.86999999999999,62.949999999999996,93.45333333333333,92.97
290,62.95166666666666,93.48166666666667,92.97999999999999,62.995000000000005,93.54,93.01
295,62.96000000000001,93.54333333333334,93.08999999999999,63.016666666666666,93.61333333333334,93.23
