,acc_class
0,0.9786999821662903
1,0.9782999753952026
2,0.9208999872207642
3,0.91239994764328
4,0.9419999718666077
5,0.9435999989509583
6,0.9786999821662903
7,0.9068999886512756
8,0.9150999784469604
9,0.9513999819755554
