epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,23.071666666666665,80.01333333333334,79.17999999999999
12,23.913333333333334,81.34666666666666,80.54
13,24.295,82.66833333333334,81.86
14,24.53666666666667,83.21666666666667,82.34
15,24.698333333333334,83.695,82.97
16,24.876666666666665,83.07166666666667,81.97
17,24.93,83.96666666666667,83.44
18,24.955,83.67999999999999,83.04
19,24.93,83.94500000000001,83.17
20,25.19,82.40666666666667,81.69999999999999
21,25.118333333333332,83.98166666666667,83.39999999999999
22,25.313333333333333,83.36,82.39
23,25.380000000000003,82.19166666666666,81.08999999999999
24,25.348333333333333,81.72833333333334,80.78
25,25.505,81.20166666666667,80.67
26,25.435000000000002,82.66333333333333,81.99
27,25.293333333333333,82.25666666666666,81.17999999999999
28,25.351666666666667,82.87666666666667,81.82000000000001
29,25.283333333333335,83.00666666666666,82.24000000000001
30,25.473333333333333,80.94666666666667,80.42
31,25.403333333333332,82.24333333333334,81.5
32,25.7,82.38166666666666,81.14
33,25.661666666666665,80.805,79.63
34,25.47,82.095,81.3
35,25.611666666666665,81.38333333333333,80.60000000000001
36,25.61,81.39166666666667,80.30000000000001
37,25.541666666666668,77.58166666666668,77.16
38,25.715,75.81833333333333,75.03
39,25.415,79.59333333333333,79.29
40,25.511666666666667,81.14666666666666,80.11
41,25.62333333333333,80.58999999999999,79.66
42,25.82333333333333,80.81333333333333,80.25999999999999
43,25.701666666666668,78.99166666666667,77.97
44,25.740000000000002,80.74833333333333,80.46
45,25.753333333333334,82.21166666666667,81.21000000000001
46,25.82833333333333,81.425,80.73
47,25.741666666666667,80.74166666666667,79.52
48,25.803333333333335,74.02166666666666,72.88
49,25.738333333333337,76.36166666666668,75.71
50,25.673333333333332,74.26833333333333,73.79
51,25.626666666666665,77.66833333333332,76.88000000000001
52,25.498333333333335,79.06166666666667,77.69
53,25.638333333333335,78.74833333333333,78.11
54,25.553333333333335,69.01,68.7
55,25.5,79.98833333333333,79.29
56,25.668333333333333,73.34166666666667,72.48
57,25.498333333333335,76.01666666666667,74.8
58,25.348333333333333,79.67833333333333,79.3
59,25.465,75.875,75.03999999999999
60,24.925,77.11,76.6
61,25.078333333333337,78.35833333333333,77.36
62,24.91,72.75166666666667,72.69
63,24.643333333333334,75.94833333333332,74.98
64,24.876666666666665,66.905,65.77
65,24.495,79.54,78.42
66,24.388333333333335,68.05166666666666,67.63
67,23.883333333333333,81.14,80.31
68,24.275,77.42833333333333,76.73
69,11.035,10.0,10.0
70,10.116666666666667,10.0,10.0
71,10.116666666666667,10.0,10.0
72,10.116666666666667,10.0,10.0
73,10.116666666666667,10.0,10.0
74,10.116666666666667,10.0,10.0
75,10.116666666666667,10.0,10.0
76,10.116666666666667,10.0,10.0
77,10.116666666666667,10.0,10.0
78,10.116666666666667,10.0,10.0
79,10.116666666666667,10.0,10.0
80,10.116666666666667,10.0,10.0
81,10.116666666666667,10.0,10.0
82,10.116666666666667,10.0,10.0
83,10.116666666666667,10.0,10.0
84,10.116666666666667,10.0,10.0
85,10.116666666666667,10.0,10.0
86,10.116666666666667,10.0,10.0
87,10.116666666666667,10.0,10.0
88,10.116666666666667,10.0,10.0
89,10.116666666666667,10.0,10.0
90,10.116666666666667,10.0,10.0
91,10.116666666666667,10.0,10.0
92,10.116666666666667,10.0,10.0
93,10.116666666666667,10.0,10.0
94,10.116666666666667,10.0,10.0
95,10.116666666666667,10.0,10.0
96,10.116666666666667,10.0,10.0
97,10.116666666666667,10.0,10.0
98,10.116666666666667,10.0,10.0
99,10.116666666666667,10.0,10.0
100,10.116666666666667,10.0,10.0
