Epoch,Correct,Total,Accuracy
10,13524,16797,0.8051
11,13810,16797,0.8222
12,14037,16797,0.8357
13,14166,16797,0.8434
14,14188,16797,0.8447
15,14170,16797,0.8436
16,14344,16797,0.854
17,14277,16797,0.85
18,14430,16797,0.8591
19,14205,16797,0.8457
20,14491,16797,0.8627
21,14422,16797,0.8586
22,14232,16797,0.8473
23,14156,16797,0.8428
24,14093,16797,0.839
25,14411,16797,0.858
26,14272,16797,0.8497
27,14342,16797,0.8538
28,14412,16797,0.858
29,14092,16797,0.839
30,14258,16797,0.8488
31,14398,16797,0.8572
32,14222,16797,0.8467
33,14310,16797,0.8519
34,14187,16797,0.8446
35,14290,16797,0.8507
36,13594,16797,0.8093
37,13360,16797,0.7954
38,13941,16797,0.83
39,14252,16797,0.8485
40,14109,16797,0.84
41,14217,16797,0.8464
42,13892,16797,0.8271
43,14301,16797,0.8514
44,14399,16797,0.8572
45,14290,16797,0.8507
46,14243,16797,0.8479
47,13211,16797,0.7865
48,13596,16797,0.8094
49,13216,16797,0.7868
50,13945,16797,0.8302
51,14017,16797,0.8345
52,13990,16797,0.8329
53,12299,16797,0.7322
54,14115,16797,0.8403
55,13104,16797,0.7801
56,13590,16797,0.8091
57,14008,16797,0.834
58,13536,16797,0.8059
59,13587,16797,0.8089
60,13751,16797,0.8187
61,12701,16797,0.7561
62,13246,16797,0.7886
63,11708,16797,0.697
64,13837,16797,0.8238
65,11934,16797,0.7105
66,14075,16797,0.8379
67,13441,16797,0.8002
68,1698,16797,0.1011
69,1698,16797,0.1011
70,1698,16797,0.1011
71,1698,16797,0.1011
72,1698,16797,0.1011
73,1698,16797,0.1011
74,1698,16797,0.1011
75,1698,16797,0.1011
76,1698,16797,0.1011
77,1698,16797,0.1011
78,1698,16797,0.1011
79,1698,16797,0.1011
80,1698,16797,0.1011
81,1698,16797,0.1011
82,1698,16797,0.1011
83,1698,16797,0.1011
84,1698,16797,0.1011
85,1698,16797,0.1011
86,1698,16797,0.1011
87,1698,16797,0.1011
88,1698,16797,0.1011
89,1698,16797,0.1011
90,1698,16797,0.1011
91,1698,16797,0.1011
92,1698,16797,0.1011
93,1698,16797,0.1011
94,1698,16797,0.1011
95,1698,16797,0.1011
96,1698,16797,0.1011
97,1698,16797,0.1011
98,1698,16797,0.1011
99,1698,16797,0.1011
