,number_pca_components_class
0,4
1,3
2,3
3,3
4,4
5,3
6,2
7,3
8,3
9,3
10,3
11,3
12,3
13,2
14,4
15,4
16,4
17,4
18,2
19,3
20,3
21,4
22,4
23,2
24,4
25,3
26,3
27,4
28,4
29,3
30,3
31,3
32,4
33,3
34,3
35,3
36,2
37,4
38,4
39,4
40,4
41,3
42,4
43,4
44,4
45,4
46,3
47,4
48,3
49,3
50,3
51,3
52,2
53,3
54,3
55,3
56,2
57,3
58,3
59,4
60,4
61,3
62,4
63,4
64,4
65,3
66,4
67,4
68,3
69,4
70,4
71,4
72,4
73,4
74,3
75,4
76,4
77,3
78,3
79,3
80,4
81,3
82,3
83,3
84,4
85,4
86,4
87,4
88,4
89,3
90,3
91,4
92,4
93,3
94,5
95,4
96,4
97,4
98,3
99,4
100,4
101,4
102,4
103,4
104,3
105,3
106,4
107,3
108,4
109,3
110,4
111,3
112,3
113,3
114,3
115,3
116,3
117,4
118,4
119,2
120,3
121,5
122,4
123,3
124,4
125,4
126,3
127,4
128,4
129,4
130,4
131,4
132,4
133,4
134,4
135,4
136,3
137,4
138,4
139,4
140,3
141,4
142,3
143,3
144,3
145,4
146,4
147,3
148,3
149,4
150,4
151,4
152,3
153,4
154,4
155,4
156,4
157,3
158,4
159,4
160,3
161,4
162,4
163,3
164,4
165,4
166,4
167,4
168,4
169,4
170,5
171,4
172,4
173,4
174,4
175,4
176,4
177,3
178,3
179,3
180,4
181,3
182,2
183,3
184,4
185,3
186,4
187,4
188,4
189,4
190,3
191,2
192,3
193,4
194,4
195,4
196,3
197,4
198,4
199,3
