,pca_variance_class
0,0.8927697479791769
1,0.9081434862886506
2,0.8972723318706584
3,0.8996447439676284
4,0.9065081629519315
5,0.8976081221333161
6,0.9136844256803195
7,0.9002601804183284
8,0.9059463489730776
9,0.9122424785782869
