,number_pca_components_class
0,10
1,11
2,12
3,11
4,12
5,12
6,14
7,12
8,12
9,12
10,14
11,11
12,11
13,10
14,12
15,14
16,14
17,15
18,14
19,12
20,10
21,11
22,10
23,8
24,14
25,13
26,15
27,13
28,13
29,13
30,13
31,13
32,14
33,13
34,12
35,12
36,11
37,12
38,14
39,12
40,13
41,14
42,12
43,12
44,11
45,11
46,13
47,14
48,11
49,13
50,12
51,12
52,12
53,13
54,14
55,12
56,13
57,12
58,11
59,13
60,8
61,12
62,11
63,11
64,12
65,10
66,12
67,15
68,11
69,13
70,9
71,11
72,13
73,13
74,13
75,10
76,14
77,10
78,12
79,15
80,13
81,9
82,11
83,13
84,10
85,14
86,9
87,9
88,12
89,15
90,11
91,13
92,10
93,11
94,9
95,10
96,11
97,11
98,14
99,11
100,12
101,10
102,14
103,11
104,13
105,10
106,12
107,11
108,10
109,13
110,10
111,9
112,10
113,14
114,12
115,10
116,8
117,11
118,13
119,10
120,11
121,9
122,14
123,11
124,10
125,12
126,11
127,11
128,9
129,12
130,14
131,13
132,11
133,7
134,14
135,12
136,12
137,12
138,12
139,12
140,12
141,13
142,13
143,10
144,14
145,10
146,8
147,11
148,11
149,14
150,13
151,11
152,12
153,10
154,8
155,13
156,12
157,11
158,15
159,15
160,15
161,14
162,10
163,12
164,11
165,9
166,8
167,10
168,14
169,13
170,10
171,13
172,13
173,10
174,13
175,17
176,10
177,12
178,11
179,12
180,13
181,12
182,13
183,12
184,11
185,13
186,11
187,11
188,12
189,14
190,13
191,11
192,12
193,13
194,9
195,13
196,13
197,10
198,10
199,13
