,number_pca_components_class
0,30
1,38
2,46
3,48
4,45
5,52
6,52
7,51
8,44
9,48
10,50
11,52
12,41
13,26
14,40
15,55
16,56
17,57
18,42
19,50
20,45
21,47
22,41
23,19
24,53
25,50
26,53
27,55
28,49
29,54
30,51
31,47
32,54
33,50
34,48
35,48
36,43
37,46
38,47
39,46
40,53
41,52
42,52
43,49
44,39
45,33
46,47
47,52
48,52
49,50
50,46
51,50
52,45
53,54
54,53
55,47
56,47
57,46
58,47
59,55
60,43
61,44
62,52
63,52
64,59
65,47
66,55
67,60
68,46
69,55
70,36
71,50
72,58
73,57
74,49
75,57
76,63
77,53
78,43
79,62
80,62
81,39
82,40
83,49
84,49
85,51
86,49
87,50
88,61
89,56
90,37
91,47
92,57
93,42
94,33
95,56
96,49
97,54
98,52
99,64
100,58
101,48
102,63
103,38
104,51
105,47
106,56
107,44
108,46
109,53
110,54
111,34
112,44
113,57
114,53
115,38
116,39
117,59
118,46
119,50
120,52
121,41
122,59
123,52
124,32
125,57
126,36
127,56
128,40
129,51
130,58
131,57
132,52
133,32
134,52
135,57
136,53
137,55
138,48
139,59
140,49
141,58
142,54
143,42
144,57
145,35
146,39
147,57
148,47
149,61
150,59
151,52
152,49
153,36
154,40
155,57
156,58
157,52
158,60
159,62
160,60
161,57
162,50
163,48
164,46
165,43
166,27
167,41
168,61
169,46
170,48
171,56
172,57
173,47
174,55
175,60
176,42
177,42
178,41
179,49
180,52
181,45
182,40
183,45
184,28
185,59
186,23
187,29
188,47
189,38
190,44
191,29
192,27
193,40
194,41
195,52
196,43
197,49
198,40
199,47
