,number_pca_components_class
0,5
1,6
2,5
3,4
4,5
5,4
6,5
7,6
8,4
9,4
10,4
11,6
12,4
13,5
14,7
15,5
16,6
17,5
18,5
19,4
20,4
21,4
22,5
23,5
24,4
25,5
26,6
27,4
28,4
29,4
30,4
31,5
32,5
33,4
34,4
35,5
36,4
37,5
38,6
39,6
40,4
41,4
42,6
43,5
44,5
45,5
46,5
47,5
48,5
49,5
50,4
51,4
52,6
53,4
54,4
55,4
56,5
57,4
58,5
59,5
60,4
61,5
62,5
63,5
64,6
65,5
66,6
67,5
68,4
69,6
70,4
71,5
72,5
73,4
74,4
75,4
76,5
77,5
78,5
79,5
80,5
81,4
82,4
83,6
84,4
85,5
86,4
87,4
88,5
89,5
90,4
91,4
92,5
93,4
94,4
95,5
96,5
97,4
98,5
99,5
100,4
101,5
102,5
103,5
104,5
105,4
106,4
107,4
108,4
109,4
110,5
111,4
112,4
113,5
114,5
115,5
116,4
117,4
118,4
119,4
120,4
121,5
122,6
123,4
124,4
125,4
126,4
127,4
128,4
129,4
130,5
131,5
132,5
133,4
134,5
135,5
136,4
137,5
138,4
139,4
140,5
141,5
142,5
143,4
144,5
145,5
146,4
147,3
148,5
149,5
150,4
151,4
152,4
153,5
154,4
155,4
156,4
157,5
158,5
159,4
160,4
161,6
162,5
163,4
164,4
165,5
166,4
167,5
168,5
169,6
170,4
171,4
172,6
173,4
174,5
175,6
176,4
177,4
178,5
179,5
180,4
181,5
182,5
183,5
184,5
185,4
186,5
187,5
188,5
189,5
190,4
191,5
192,4
193,5
194,5
195,5
196,7
197,5
198,6
199,5
