Epoch,Correct,Total,Accuracy
10,11936,16724,0.7137
11,12680,16724,0.7582
12,12115,16724,0.7244
13,13946,16724,0.8339
14,14380,16724,0.8598
15,14687,16724,0.8782
16,14821,16724,0.8862
17,14736,16724,0.8811
18,14365,16724,0.8589
19,14364,16724,0.8589
20,13918,16724,0.8322
21,12671,16724,0.7577
22,12661,16724,0.7571
23,11986,16724,0.7167
24,10424,16724,0.6233
25,11148,16724,0.6666
26,10170,16724,0.6081
27,10174,16724,0.6083
28,10103,16724,0.6041
29,10567,16724,0.6318
30,10386,16724,0.621
31,10078,16724,0.6026
32,10328,16724,0.6176
33,9565,16724,0.5719
34,9035,16724,0.5402
35,8996,16724,0.5379
36,10533,16724,0.6298
37,9664,16724,0.5779
38,8809,16724,0.5267
39,9774,16724,0.5844
40,8631,16724,0.5161
41,9160,16724,0.5477
42,9302,16724,0.5562
43,9427,16724,0.5637
44,9830,16724,0.5878
45,9281,16724,0.555
46,9912,16724,0.5927
47,7119,16724,0.4257
48,10065,16724,0.6018
49,8641,16724,0.5167
50,10053,16724,0.6011
51,9270,16724,0.5543
52,7199,16724,0.4305
53,9104,16724,0.5444
54,7362,16724,0.4402
55,5662,16724,0.3386
56,8427,16724,0.5039
57,6960,16724,0.4162
58,4592,16724,0.2746
59,7962,16724,0.4761
60,5537,16724,0.3311
61,7536,16724,0.4506
62,7796,16724,0.4662
63,8163,16724,0.4881
64,9331,16724,0.5579
65,8030,16724,0.4801
66,7814,16724,0.4672
67,8767,16724,0.5242
68,8131,16724,0.4862
69,8438,16724,0.5045
70,8900,16724,0.5322
71,8360,16724,0.4999
72,8661,16724,0.5179
73,6591,16724,0.3941
74,6434,16724,0.3847
75,6566,16724,0.3926
76,6539,16724,0.391
77,7536,16724,0.4506
78,7628,16724,0.4561
79,8609,16724,0.5148
80,5864,16724,0.3506
81,7017,16724,0.4196
82,8205,16724,0.4906
83,8189,16724,0.4897
84,7956,16724,0.4757
85,8536,16724,0.5104
86,7158,16724,0.428
87,4828,16724,0.2887
88,6553,16724,0.3918
89,7813,16724,0.4672
90,6395,16724,0.3824
91,6073,16724,0.3631
92,5010,16724,0.2996
93,3478,16724,0.208
94,2949,16724,0.1763
95,5685,16724,0.3399
96,3290,16724,0.1967
97,4638,16724,0.2773
98,5201,16724,0.311
99,4945,16724,0.2957
