Epoch,Correct,Total,Accuracy
40,15561,31918,0.4875
41,16368,31918,0.5128
42,16083,31918,0.5039
43,16588,31918,0.5197
44,15977,31918,0.5006
45,16590,31918,0.5198
46,16160,31918,0.5063
47,16067,31918,0.5034
48,16626,31918,0.5209
49,16681,31918,0.5226
50,16076,31918,0.5037
51,14937,31918,0.468
52,15010,31918,0.4703
53,14429,31918,0.4521
54,15375,31918,0.4817
55,14960,31918,0.4687
56,14974,31918,0.4691
57,14085,31918,0.4413
58,13150,31918,0.412
59,13760,31918,0.4311
60,13960,31918,0.4374
61,13048,31918,0.4088
62,13170,31918,0.4126
63,11791,31918,0.3694
64,12309,31918,0.3856
65,12082,31918,0.3785
66,12559,31918,0.3935
67,11866,31918,0.3718
68,11662,31918,0.3654
69,11288,31918,0.3537
70,11956,31918,0.3746
71,11555,31918,0.362
72,11346,31918,0.3555
73,11142,31918,0.3491
74,11208,31918,0.3511
75,11394,31918,0.357
76,10681,31918,0.3346
77,11138,31918,0.349
78,10668,31918,0.3342
79,11462,31918,0.3591
80,11754,31918,0.3683
81,9609,31918,0.3011
82,9749,31918,0.3054
83,11045,31918,0.346
84,10994,31918,0.3444
85,11247,31918,0.3524
86,11323,31918,0.3548
87,9949,31918,0.3117
88,9587,31918,0.3004
89,10658,31918,0.3339
90,11063,31918,0.3466
91,11237,31918,0.3521
92,9580,31918,0.3001
93,9018,31918,0.2825
94,8530,31918,0.2672
95,8936,31918,0.28
96,10070,31918,0.3155
97,10142,31918,0.3178
98,10026,31918,0.3141
99,10223,31918,0.3203
