Epoch,Correct,Total,Accuracy
40,1875,18082,0.1037
41,2004,18082,0.1108
42,2276,18082,0.1259
43,2375,18082,0.1313
44,2684,18082,0.1484
45,2824,18082,0.1562
46,3114,18082,0.1722
47,3183,18082,0.176
48,3226,18082,0.1784
49,3335,18082,0.1844
50,3281,18082,0.1815
51,3356,18082,0.1856
52,3197,18082,0.1768
53,3279,18082,0.1813
54,3145,18082,0.1739
55,3078,18082,0.1702
56,3109,18082,0.1719
57,3078,18082,0.1702
58,2971,18082,0.1643
59,2985,18082,0.1651
60,3106,18082,0.1718
61,2966,18082,0.164
62,2962,18082,0.1638
63,2838,18082,0.157
64,2844,18082,0.1573
65,2771,18082,0.1532
66,2862,18082,0.1583
67,2849,18082,0.1576
68,2892,18082,0.1599
69,2798,18082,0.1547
70,2771,18082,0.1532
71,2788,18082,0.1542
72,2679,18082,0.1482
73,2691,18082,0.1488
74,2657,18082,0.1469
75,2697,18082,0.1492
76,2615,18082,0.1446
77,2733,18082,0.1511
78,2565,18082,0.1419
79,2686,18082,0.1485
80,2668,18082,0.1476
81,2506,18082,0.1386
82,2528,18082,0.1398
83,2658,18082,0.147
84,2574,18082,0.1424
85,2585,18082,0.143
86,2529,18082,0.1399
87,2482,18082,0.1373
88,2412,18082,0.1334
89,2427,18082,0.1342
90,2429,18082,0.1343
91,2569,18082,0.1421
92,2474,18082,0.1368
93,2421,18082,0.1339
94,2386,18082,0.132
95,2451,18082,0.1355
96,2388,18082,0.1321
97,2348,18082,0.1299
98,2301,18082,0.1273
99,2379,18082,0.1316
