epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,30.548,45.028,41.81
42,34.146,46.658,42.17
43,36.592,45.394,40.62
44,38.41,46.274,40.849999999999994
45,39.788000000000004,44.138,38.47
46,41.324,45.418,39.269999999999996
47,41.54,43.541999999999994,37.0
48,41.43,42.996,35.55
49,40.71,44.507999999999996,37.019999999999996
50,39.854,44.26,36.99
51,38.792,42.559999999999995,35.79
52,38.025999999999996,39.472,32.82
53,36.732,39.952,33.32
54,36.071999999999996,38.147999999999996,31.8
55,35.211999999999996,40.548,34.32
56,34.327999999999996,39.674,33.73
57,33.732,39.458,32.82
58,33.09,36.952,30.919999999999998
59,32.048,34.577999999999996,28.860000000000003
60,31.906000000000002,36.216,30.18
61,31.706,36.614000000000004,29.67
62,31.630000000000003,34.062,27.560000000000002
63,30.456,34.62,28.63
64,29.758000000000003,31.166,25.480000000000004
65,29.360000000000003,32.396,27.089999999999996
66,29.456,31.568,26.1
67,28.798000000000002,32.976,27.57
68,28.704,31.102,25.55
69,28.456,30.264000000000003,24.060000000000002
70,27.62,29.712,24.7
71,27.298000000000002,31.456,25.71
72,27.401999999999997,30.0,24.59
73,27.11,29.698,24.84
74,26.096000000000004,29.144,23.48
75,26.356,29.427999999999997,24.12
76,25.802000000000003,29.812,24.610000000000003
77,25.234,28.15,23.25
78,26.002,28.904000000000003,23.43
79,25.426,28.222,23.07
80,25.526,30.212,25.900000000000002
81,25.928,30.653999999999996,25.580000000000002
82,25.212,25.256,21.43
83,25.27,25.563999999999997,21.41
84,25.302000000000003,29.099999999999998,24.22
85,25.802000000000003,29.372,24.72
86,24.768,29.520000000000003,24.68
87,25.09,29.968,24.709999999999997
88,24.442,26.497999999999998,22.17
89,24.696,25.196,20.82
90,24.740000000000002,28.499999999999996,24.59
91,23.202,29.566,25.1
92,24.38,29.938,25.2
93,23.233999999999998,25.535999999999998,21.69
94,22.823999999999998,23.928,20.41
95,21.746,22.52,18.990000000000002
96,22.997999999999998,23.541999999999998,19.580000000000002
97,22.938,26.928,22.650000000000002
98,23.764,27.094,23.46
99,23.796,27.052,23.549999999999997
100,23.472,27.412,23.27
