,epoch,Train_accuracy,Test_accuracy
0,1,32.396,36.199999999999996
1,2,41.089999999999996,45.65
2,3,46.328,52.410000000000004
3,4,49.874,56.81
4,5,53.512,61.24000000000001
5,6,55.657999999999994,63.39
6,7,57.118,62.44
7,8,59.872,66.95
8,9,61.328,67.17999999999999
9,10,62.653999999999996,68.26
10,11,63.844,69.26
11,12,64.072,68.5
12,13,65.652,69.08999999999999
13,14,67.624,70.48
14,15,68.53200000000001,70.46
15,16,69.826,70.21
16,17,70.394,69.72
17,18,70.66,69.13
18,19,71.078,68.03
19,20,72.844,69.61
20,21,74.708,70.3
21,22,75.472,69.37
22,23,75.874,68.54
23,24,77.276,67.71000000000001
24,25,77.444,69.17999999999999
25,26,77.738,68.11
26,27,77.17399999999999,66.07
27,28,78.168,67.31
28,29,78.962,66.43
29,30,79.414,65.51
30,31,80.54,66.09
31,32,80.488,66.06
32,33,81.57799999999999,66.0
33,34,81.42,66.11
34,35,82.172,65.84
35,36,82.452,65.94
36,37,82.536,66.13
37,38,82.734,65.94
38,39,83.122,66.05
39,40,83.464,65.72
40,41,83.798,65.93
41,42,83.896,65.38000000000001
42,43,83.828,65.64
43,44,84.198,65.09
44,45,83.748,64.63
45,46,84.666,65.58
46,47,84.612,65.3
47,48,84.784,64.01
48,49,84.198,64.62
49,50,85.324,64.69
50,51,85.656,65.02
51,52,85.462,64.24
52,53,85.97399999999999,63.849999999999994
53,54,86.21600000000001,64.25999999999999
54,55,85.776,64.36
55,56,86.64,64.44
56,57,86.80600000000001,64.58
57,58,86.48400000000001,64.42999999999999
58,59,85.526,62.93
59,60,87.20400000000001,63.74999999999999
60,61,86.35199999999999,62.96000000000001
61,62,86.772,63.14999999999999
62,63,87.266,63.29
63,64,87.51,63.449999999999996
64,65,87.42,63.11
65,66,86.994,62.57
66,67,87.932,62.839999999999996
67,68,88.08200000000001,62.78
68,69,87.114,62.23
69,70,87.952,62.9
70,71,88.542,63.43
71,72,88.408,62.480000000000004
72,73,88.97800000000001,62.239999999999995
73,74,87.646,61.92999999999999
74,75,88.458,62.4
75,76,89.02,62.09
76,77,88.928,62.050000000000004
77,78,89.3,61.89
78,79,89.122,62.150000000000006
79,80,89.732,61.45
80,81,89.282,61.739999999999995
81,82,90.178,61.89
82,83,89.864,61.07
83,84,90.508,61.0
84,85,89.42,60.85
85,86,89.888,61.040000000000006
86,87,90.69800000000001,61.27
87,88,89.916,61.0
88,89,90.522,60.57
89,90,91.13,60.96
90,91,90.60000000000001,61.14000000000001
91,92,90.45400000000001,60.260000000000005
92,93,90.9,60.540000000000006
93,94,91.046,60.660000000000004
94,95,91.28,61.25000000000001
95,96,91.186,60.92999999999999
96,97,90.858,59.48
97,98,91.224,60.73
98,99,92.118,60.73
99,100,91.66,60.38
100,101,91.214,59.98
101,102,91.688,60.68
102,103,91.648,59.06
103,104,92.292,60.9
104,105,91.848,60.8
105,106,92.122,60.040000000000006
106,107,91.396,60.24
107,108,92.216,60.629999999999995
108,109,90.828,59.48
109,110,92.69,59.88
110,111,92.244,59.489999999999995
111,112,92.47999999999999,59.58
112,113,92.55,60.260000000000005
113,114,92.486,59.599999999999994
114,115,92.61,59.98
115,116,92.24799999999999,60.17
116,117,92.608,60.870000000000005
117,118,92.314,59.9
118,119,92.712,59.440000000000005
119,120,92.73599999999999,60.12
120,121,93.012,59.209999999999994
121,122,92.464,59.21999999999999
122,123,92.05,59.96
123,124,92.74799999999999,59.27
124,125,92.72,60.050000000000004
125,126,92.826,59.75
126,127,93.27600000000001,60.14000000000001
127,128,92.848,60.050000000000004
128,129,93.33399999999999,59.809999999999995
129,130,93.562,59.96
130,131,93.246,59.93000000000001
131,132,93.426,59.53000000000001
132,133,93.196,59.78
133,134,93.2,59.53000000000001
134,135,93.092,59.45
135,136,94.14,59.51
136,137,93.324,59.870000000000005
137,138,93.372,59.41
138,139,93.852,59.46
139,140,93.96600000000001,59.18
140,141,93.676,60.18
141,142,93.80199999999999,59.550000000000004
142,143,93.41199999999999,59.019999999999996
143,144,93.866,59.63
144,145,93.978,58.919999999999995
145,146,94.068,59.93000000000001
146,147,93.824,60.69
147,148,93.774,59.41
148,149,93.416,58.5
149,150,94.08800000000001,59.599999999999994
150,151,93.498,59.12
151,152,94.096,59.27
152,153,93.402,59.309999999999995
153,154,94.384,60.040000000000006
154,155,94.262,59.050000000000004
155,156,94.48,58.89
156,157,94.582,59.3
157,158,94.24,59.43000000000001
158,159,93.048,59.3
159,160,93.452,58.57
160,161,94.686,59.28
161,162,94.104,59.89
162,163,93.804,58.95
163,164,94.286,59.419999999999995
164,165,93.982,59.050000000000004
165,166,94.53,59.93000000000001
166,167,94.15400000000001,59.43000000000001
167,168,94.702,59.47
168,169,94.834,59.709999999999994
169,170,94.792,59.8
