,number_pca_components_class
0,25
1,30
2,38
3,41
4,36
5,43
6,45
7,44
8,38
9,40
10,43
11,44
12,33
13,21
14,34
15,47
16,47
17,48
18,36
19,41
20,37
21,40
22,35
23,16
24,44
25,43
26,45
27,46
28,42
29,45
30,42
31,40
32,45
33,42
34,41
35,41
36,37
37,40
38,39
39,39
40,46
41,44
42,44
43,42
44,33
45,27
46,39
47,44
48,44
49,42
50,39
51,43
52,39
53,47
54,44
55,39
56,39
57,39
58,38
59,47
60,38
61,38
62,46
63,45
64,51
65,40
66,48
67,52
68,39
69,47
70,32
71,43
72,50
73,49
74,42
75,48
76,54
77,45
78,39
79,53
80,53
81,35
82,34
83,43
84,42
85,46
86,43
87,44
88,53
89,49
90,33
91,39
92,49
93,35
94,29
95,49
96,43
97,46
98,44
99,54
100,49
101,43
102,54
103,35
104,43
105,40
106,48
107,37
108,40
109,46
110,46
111,30
112,38
113,49
114,45
115,33
116,35
117,50
118,39
119,42
120,44
121,38
122,50
123,44
124,29
125,49
126,33
127,49
128,35
129,44
130,50
131,49
132,45
133,29
134,47
135,49
136,45
137,47
138,41
139,50
140,42
141,50
142,47
143,36
144,48
145,30
146,35
147,49
148,39
149,53
150,50
151,45
152,42
153,31
154,35
155,50
156,49
157,46
158,52
159,53
160,51
161,49
162,43
163,42
164,40
165,38
166,24
167,36
168,53
169,41
170,42
171,48
172,49
173,42
174,47
175,51
176,36
177,35
178,35
179,42
180,45
181,38
182,34
183,38
184,24
185,49
186,20
187,25
188,41
189,32
190,38
191,24
192,23
193,34
194,36
195,45
196,36
197,44
198,36
199,38
