,number_pca_components_class
0,36
1,25
2,34
3,33
4,32
5,30
6,38
7,41
8,38
9,31
10,35
11,31
12,26
13,37
14,53
15,37
16,35
17,37
18,35
19,39
20,30
21,32
22,43
23,42
24,33
25,32
26,33
27,30
28,27
29,30
30,26
31,40
32,31
33,29
34,33
35,31
36,34
37,37
38,38
39,35
40,42
41,32
42,40
43,36
44,29
45,29
46,48
47,39
48,30
49,28
50,30
51,33
52,35
53,33
54,28
55,27
56,31
57,28
58,27
59,33
60,29
61,31
62,37
63,29
64,37
65,27
66,36
67,39
68,28
69,41
70,27
71,48
72,51
73,36
74,30
75,31
76,32
77,29
78,35
79,45
80,45
81,26
82,26
83,42
84,29
85,40
86,34
87,34
88,38
89,35
90,33
91,30
92,36
93,32
94,28
95,38
96,36
97,32
98,32
99,36
100,31
101,42
102,36
103,29
104,32
105,30
106,34
107,29
108,27
109,37
110,33
111,26
112,28
113,43
114,28
115,34
116,26
117,37
118,28
119,27
120,29
121,32
122,38
123,32
124,44
125,30
126,32
127,33
128,29
129,32
130,45
131,35
132,43
133,26
134,36
135,38
136,31
137,39
138,30
139,34
140,33
141,33
142,30
143,25
144,34
145,30
146,29
147,30
148,45
149,38
150,30
151,35
152,38
153,30
154,29
155,34
156,32
157,38
158,40
159,40
160,37
161,37
162,33
163,29
164,28
165,31
166,27
167,31
168,40
169,34
170,34
171,34
172,37
173,41
174,34
175,41
176,28
177,33
178,31
179,37
180,37
181,35
182,37
183,38
184,36
185,31
186,35
187,41
188,44
189,36
190,35
191,34
192,33
193,32
194,40
195,43
196,54
197,44
198,44
199,36
