Epoch,Correct,Total,Accuracy
10,35419,50000,0.7084
11,37827,50000,0.7565
12,40116,50000,0.8023
13,40281,50000,0.8056
14,40792,50000,0.8158
15,41689,50000,0.8338
16,42526,50000,0.8505
17,41980,50000,0.8396
18,43231,50000,0.8646
19,42837,50000,0.8567
20,43388,50000,0.8678
21,43158,50000,0.8632
22,43454,50000,0.8691
23,44083,50000,0.8817
24,44031,50000,0.8806
25,44748,50000,0.895
26,43599,50000,0.872
27,43261,50000,0.8652
28,44825,50000,0.8965
29,44964,50000,0.8993
30,44447,50000,0.8889
31,43999,50000,0.88
32,44493,50000,0.8899
33,44847,50000,0.8969
34,43428,50000,0.8686
35,44096,50000,0.8819
36,45575,50000,0.9115
37,45567,50000,0.9113
38,46020,50000,0.9204
39,45287,50000,0.9057
40,43953,50000,0.8791
41,45263,50000,0.9053
42,42203,50000,0.8441
43,44832,50000,0.8966
44,45282,50000,0.9056
45,45600,50000,0.912
46,42679,50000,0.8536
47,44929,50000,0.8986
48,44586,50000,0.8917
49,40436,50000,0.8087
50,45128,50000,0.9026
51,44202,50000,0.884
52,46267,50000,0.9253
53,44778,50000,0.8956
54,44628,50000,0.8926
55,43766,50000,0.8753
56,44865,50000,0.8973
57,42092,50000,0.8418
58,44776,50000,0.8955
59,42109,50000,0.8422
60,44882,50000,0.8976
61,44434,50000,0.8887
62,34286,50000,0.6857
63,43860,50000,0.8772
64,44812,50000,0.8962
65,38469,50000,0.7694
66,45078,50000,0.9016
67,45063,50000,0.9013
68,45215,50000,0.9043
69,43738,50000,0.8748
70,41026,50000,0.8205
71,34366,50000,0.6873
72,45070,50000,0.9014
73,44676,50000,0.8935
74,38198,50000,0.764
75,41274,50000,0.8255
76,42016,50000,0.8403
77,44142,50000,0.8828
78,42322,50000,0.8464
79,44720,50000,0.8944
80,40305,50000,0.8061
81,43668,50000,0.8734
82,45265,50000,0.9053
83,44443,50000,0.8889
84,42796,50000,0.8559
85,35320,50000,0.7064
86,41607,50000,0.8321
87,42678,50000,0.8536
88,42170,50000,0.8434
89,42795,50000,0.8559
90,42947,50000,0.8589
91,44404,50000,0.8881
92,42135,50000,0.8427
93,38789,50000,0.7758
94,23854,50000,0.4771
95,37213,50000,0.7443
96,41707,50000,0.8341
97,41740,50000,0.8348
98,32874,50000,0.6575
99,35442,50000,0.7088
