,pca_variance_class
0,0.2823327779504327
1,0.2825674196704358
2,0.27079101914975146
3,0.2664361045460589
4,0.2706430351486004
5,0.26813620372292357
6,0.26517946904268686
7,0.2742582070018094
8,0.2809394206495709
9,0.2771894274584133
