epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,12.822,21.124000000000002,22.48
1,12.42,21.742,22.58
2,13.267999999999999,25.81,26.009999999999998
4,14.82,32.888,33.06
6,16.009999999999998,37.05,36.65
8,17.427999999999997,40.794000000000004,40.589999999999996
10,19.334,44.190000000000005,43.5
12,20.764,44.15,43.43
14,23.526,43.682,42.5
16,27.044,40.892,38.99
18,31.688,36.74,34.23
20,37.478,35.730000000000004,32.2
25,52.458000000000006,32.568000000000005,27.24
30,64.274,31.994,26.1
35,69.298,31.776,25.759999999999998
40,71.928,31.342,25.39
45,73.7,31.232,25.4
50,77.032,30.702,24.43
55,77.27199999999999,30.625999999999998,24.22
60,76.16199999999999,30.75,25.06
65,78.08800000000001,30.934,24.88
70,77.83,31.166,25.1
75,78.934,30.686000000000003,25.009999999999998
80,79.01,31.1,25.36
85,79.238,30.788,24.68
90,80.384,30.544,24.79
95,79.756,30.465999999999998,24.42
100,78.95,30.470000000000002,24.36
105,81.07799999999999,30.194,24.14
110,80.388,30.497999999999998,25.0
115,79.862,29.787999999999997,22.58
120,81.67999999999999,30.118000000000002,23.74
125,81.554,30.34,24.279999999999998
130,79.868,30.556,24.67
135,81.202,30.066,24.14
140,81.13,30.093999999999998,23.669999999999998
145,81.30199999999999,30.165999999999997,24.15
150,82.702,30.009999999999998,23.73
155,81.33200000000001,29.756,23.11
160,81.07600000000001,30.042,24.0
165,82.696,30.293999999999997,24.26
170,82.174,29.921999999999997,23.41
175,82.314,30.037999999999997,24.01
180,81.428,30.286,23.71
185,81.53200000000001,30.240000000000002,23.880000000000003
190,82.44200000000001,29.792,22.88
195,83.60600000000001,29.584,23.29
200,83.542,30.087999999999997,24.12
205,83.654,29.62,23.549999999999997
210,82.956,29.593999999999998,23.169999999999998
215,83.00999999999999,30.292,23.82
220,82.98400000000001,29.57,22.93
225,82.806,29.652,23.1
230,83.954,29.630000000000003,23.330000000000002
235,82.75,29.128,22.39
240,83.1,29.786,23.74
245,84.036,29.456,22.68
250,84.02199999999999,29.582000000000004,22.66
255,82.358,29.953999999999997,23.91
260,83.682,29.864,23.29
265,83.368,30.134,23.990000000000002
270,83.25200000000001,29.599999999999998,22.54
275,83.128,30.186,23.9
280,82.334,30.026000000000003,23.93
285,83.234,29.82,23.580000000000002
290,84.83800000000001,29.652,23.04
295,83.354,29.432000000000002,22.67
300,83.408,29.894,23.87
305,83.294,29.631999999999998,23.06
310,83.47,29.444,22.68
315,83.072,29.482000000000003,22.900000000000002
320,83.78999999999999,29.508000000000003,23.29
325,84.096,29.622,22.99
330,84.108,28.748,22.43
335,83.818,29.598000000000003,22.939999999999998
340,84.24000000000001,29.576,23.419999999999998
345,83.758,29.568,23.26
350,84.466,29.024,22.55
355,85.75399999999999,29.118,22.040000000000003
360,85.064,29.270000000000003,22.43
365,83.99,29.414,22.74
370,85.666,29.020000000000003,22.03
375,84.816,28.945999999999998,21.89
380,84.884,29.602,23.22
385,85.56200000000001,28.962,22.0
390,85.28999999999999,29.256,22.41
395,85.726,29.354000000000003,22.58
400,85.282,29.516,23.02
405,85.024,29.404000000000003,23.200000000000003
410,85.48,28.65,21.66
415,84.842,29.227999999999998,22.439999999999998
420,84.854,29.394,22.8
425,85.316,29.049999999999997,22.07
430,83.86,29.398000000000003,22.46
435,85.392,29.29,22.900000000000002
440,84.782,29.292,23.31
445,83.082,29.038000000000004,22.32
450,86.16,29.09,22.439999999999998
455,85.94000000000001,28.886,21.75
460,86.518,28.983999999999998,22.35
465,84.678,29.502,22.64
470,85.058,28.799999999999997,21.07
475,85.68,29.304000000000002,22.470000000000002
480,84.99,29.304000000000002,22.56
485,84.428,29.09,22.54
490,84.782,29.144,22.86
495,85.284,29.221999999999998,22.6
500,85.59,29.160000000000004,22.35
