,number_pca_components_class
0,56
1,54
2,68
3,72
4,70
5,85
6,91
7,91
8,81
9,75
10,88
11,91
12,62
13,53
14,81
15,86
16,89
17,91
18,69
19,80
20,70
21,80
22,74
23,44
24,79
25,80
26,86
27,82
28,76
29,81
30,86
31,81
32,87
33,84
34,78
35,74
36,69
37,71
38,73
39,71
40,88
41,93
42,81
43,75
44,50
45,57
46,82
47,85
48,78
49,79
50,63
51,72
52,74
53,87
54,77
55,65
56,69
57,69
58,70
59,84
60,66
61,71
62,78
63,81
64,91
65,74
66,86
67,94
68,65
69,91
70,55
71,68
72,92
73,85
74,77
75,90
76,96
77,81
78,63
79,100
80,100
81,62
82,59
83,76
84,79
85,77
86,76
87,79
88,100
89,97
90,64
91,83
92,92
93,59
94,53
95,85
96,80
97,86
98,91
99,98
100,88
101,76
102,100
103,60
104,85
105,65
106,84
107,69
108,74
109,76
110,86
111,57
112,64
113,89
114,81
115,57
116,61
117,101
118,67
119,77
120,79
121,66
122,97
123,82
124,47
125,88
126,60
127,84
128,61
129,72
130,88
131,88
132,77
133,46
134,83
135,89
136,82
137,84
138,73
139,100
140,77
141,88
142,92
143,65
144,97
145,53
146,65
147,92
148,75
149,92
150,86
151,82
152,81
153,53
154,66
155,92
156,85
157,75
158,96
159,97
160,101
161,93
162,75
163,75
164,72
165,68
166,46
167,63
168,99
169,65
170,68
171,82
172,92
173,70
174,85
175,97
176,54
177,64
178,59
179,82
180,76
181,72
182,71
183,75
184,52
185,92
186,48
187,51
188,72
189,64
190,75
191,46
192,61
193,67
194,58
195,78
196,74
197,74
198,61
199,66
