Epoch,Correct,Total,Accuracy
10,346,43276,0.008
11,309,43276,0.0071
12,459,43276,0.0106
13,376,43276,0.0087
14,503,43276,0.0116
15,458,43276,0.0106
16,385,43276,0.0089
17,404,43276,0.0093
18,427,43276,0.0099
19,509,43276,0.0118
20,425,43276,0.0098
21,423,43276,0.0098
22,509,43276,0.0118
23,494,43276,0.0114
24,518,43276,0.012
25,505,43276,0.0117
26,586,43276,0.0135
27,629,43276,0.0145
28,567,43276,0.0131
29,522,43276,0.0121
30,592,43276,0.0137
31,614,43276,0.0142
32,577,43276,0.0133
33,624,43276,0.0144
34,677,43276,0.0156
35,591,43276,0.0137
36,699,43276,0.0162
37,677,43276,0.0156
38,759,43276,0.0175
39,961,43276,0.0222
40,857,43276,0.0198
41,744,43276,0.0172
42,801,43276,0.0185
43,980,43276,0.0226
44,1070,43276,0.0247
45,776,43276,0.0179
46,807,43276,0.0186
47,1122,43276,0.0259
48,957,43276,0.0221
49,932,43276,0.0215
50,1048,43276,0.0242
51,1083,43276,0.025
52,1064,43276,0.0246
53,1182,43276,0.0273
54,1247,43276,0.0288
55,1122,43276,0.0259
56,1141,43276,0.0264
57,1329,43276,0.0307
58,1446,43276,0.0334
59,1382,43276,0.0319
60,1471,43276,0.034
61,1486,43276,0.0343
62,1363,43276,0.0315
63,1644,43276,0.038
64,1815,43276,0.0419
65,1734,43276,0.0401
66,1509,43276,0.0349
67,1755,43276,0.0406
68,2041,43276,0.0472
69,1723,43276,0.0398
70,2118,43276,0.0489
71,2020,43276,0.0467
72,2236,43276,0.0517
73,2094,43276,0.0484
74,2426,43276,0.0561
75,2275,43276,0.0526
76,2405,43276,0.0556
77,2395,43276,0.0553
78,2335,43276,0.054
79,2686,43276,0.0621
80,2549,43276,0.0589
81,2691,43276,0.0622
82,2690,43276,0.0622
83,2640,43276,0.061
84,2856,43276,0.066
85,2705,43276,0.0625
86,3060,43276,0.0707
87,3160,43276,0.073
88,2856,43276,0.066
89,2877,43276,0.0665
90,3209,43276,0.0742
91,3254,43276,0.0752
92,3229,43276,0.0746
93,3023,43276,0.0699
94,3436,43276,0.0794
95,3190,43276,0.0737
96,3295,43276,0.0761
97,3068,43276,0.0709
98,3811,43276,0.0881
99,3553,43276,0.0821
