,epoch,average_angle_pc_weight
0,0,90.38350982666016
1,1,89.92559432983398
2,2,89.26040191650391
3,4,88.47710647583008
4,6,87.99953842163086
5,8,87.65592193603516
6,10,87.4053955078125
7,12,87.16477890014649
8,14,86.9460235595703
9,16,86.63907928466797
10,18,86.27969207763672
11,20,85.87247848510742
12,25,84.581787109375
13,30,83.36903076171875
14,35,82.26830520629883
15,40,81.3198616027832
16,45,80.51749725341797
17,50,80.21076431274415
18,55,80.0756217956543
19,60,79.26591262817382
20,65,79.00955505371094
21,70,78.3049705505371
22,75,77.4140838623047
23,80,76.59079818725586
24,85,76.13737640380859
25,90,75.5646141052246
26,95,74.99121780395508
27,100,74.5430923461914
28,105,74.44107818603516
29,110,73.81652603149413
30,115,73.4810577392578
31,120,73.16439666748047
32,125,72.75612945556641
33,130,72.73268661499023
34,135,72.36381683349609
35,140,72.15479736328125
36,145,72.00699844360352
37,150,71.51386642456055
38,155,71.61877517700195
39,160,71.3672004699707
40,165,70.9895866394043
41,170,71.02691497802735
42,175,70.68458404541016
43,180,70.42234802246094
44,185,70.62135314941406
45,190,70.75405654907226
46,195,70.87956314086914
47,200,70.99136352539062
48,205,71.31408920288087
49,210,69.54147033691406
50,215,69.04885330200196
51,220,69.52369384765625
52,225,69.62728805541992
53,230,69.85432662963868
