,epoch,average_angle_pc_weight
0,0,89.69875640869141
1,1,89.36340026855468
2,2,88.78841552734374
3,4,87.96147689819335
4,6,87.47539520263672
5,8,87.19869766235351
6,10,87.01143646240234
7,12,86.8378677368164
8,14,86.59866790771484
9,16,86.30293579101563
10,18,86.01866073608399
11,20,85.66978073120117
12,25,84.45718154907226
13,30,83.20519561767578
14,35,82.05932235717773
15,40,81.0736213684082
16,45,80.40054168701172
17,50,80.05418472290039
18,55,79.86825790405274
19,60,78.91577835083008
20,65,78.25969467163085
21,70,77.5868423461914
22,75,76.76598815917968
23,80,76.29792556762695
24,85,75.72880249023437
25,90,74.96185073852538
26,95,74.62404403686523
27,100,74.15107116699218
28,105,73.80877456665038
29,110,73.70417404174805
30,115,73.05282211303711
31,120,72.60378952026367
32,125,72.4056182861328
33,130,72.13142166137695
34,135,71.95521926879883
35,140,71.58917770385742
36,145,71.36032562255859
37,150,71.21730346679688
38,155,70.70848083496094
39,160,70.68471221923828
40,165,70.84989700317382
41,170,70.72500610351562
42,175,70.53441848754883
43,180,70.57688903808594
44,185,70.54525299072266
45,190,70.40592956542969
46,195,69.54489593505859
47,200,69.24544677734374
48,205,69.44238510131837
49,210,69.76337966918945
50,215,69.91479721069337
51,220,70.09598846435547
