,pca_variance_class
0,0.9122362119829266
1,0.9711620753571623
2,0.9130827559750377
3,0.9684685202562182
4,0.9304570694799149
5,0.935900079010831
6,0.8800970411246308
7,0.9739621022332947
8,0.8544130221142991
9,0.9463235663922244
