Epoch,Correct,Total,Accuracy
10,4869,13900,0.3503
11,5078,13900,0.3653
12,5192,13900,0.3735
13,5129,13900,0.369
14,5008,13900,0.3603
15,4528,13900,0.3258
16,4129,13900,0.2971
17,4141,13900,0.2979
18,3987,13900,0.2868
19,3897,13900,0.2804
20,3805,13900,0.2737
21,4177,13900,0.3005
22,4385,13900,0.3155
23,4278,13900,0.3078
24,4146,13900,0.2983
25,4396,13900,0.3163
26,4321,13900,0.3109
27,3934,13900,0.283
28,4041,13900,0.2907
29,3999,13900,0.2877
30,4013,13900,0.2887
31,3687,13900,0.2653
32,3635,13900,0.2615
33,3795,13900,0.273
34,3648,13900,0.2624
35,3814,13900,0.2744
36,3431,13900,0.2468
37,3032,13900,0.2181
38,3116,13900,0.2242
39,3161,13900,0.2274
40,2894,13900,0.2082
41,2909,13900,0.2093
42,3100,13900,0.223
43,2846,13900,0.2047
44,2656,13900,0.1911
45,2566,13900,0.1846
46,2537,13900,0.1825
47,2276,13900,0.1637
48,2358,13900,0.1696
49,2450,13900,0.1763
50,2279,13900,0.164
51,2272,13900,0.1635
52,2225,13900,0.1601
53,2185,13900,0.1572
54,2235,13900,0.1608
55,2218,13900,0.1596
56,1862,13900,0.134
57,1935,13900,0.1392
58,1880,13900,0.1353
59,1862,13900,0.134
60,1695,13900,0.1219
61,1853,13900,0.1333
62,1717,13900,0.1235
63,1792,13900,0.1289
64,1636,13900,0.1177
65,1739,13900,0.1251
66,1662,13900,0.1196
67,1567,13900,0.1127
68,1621,13900,0.1166
69,1637,13900,0.1178
70,1661,13900,0.1195
71,1604,13900,0.1154
72,1608,13900,0.1157
73,1610,13900,0.1158
74,1467,13900,0.1055
75,1543,13900,0.111
76,1535,13900,0.1104
77,1539,13900,0.1107
78,1556,13900,0.1119
79,1551,13900,0.1116
80,1525,13900,0.1097
81,1557,13900,0.112
82,1510,13900,0.1086
83,1520,13900,0.1094
84,1460,13900,0.105
85,1492,13900,0.1073
86,1499,13900,0.1078
87,1397,13900,0.1005
88,1397,13900,0.1005
89,1397,13900,0.1005
90,1397,13900,0.1005
91,1397,13900,0.1005
92,1397,13900,0.1005
93,1397,13900,0.1005
94,1397,13900,0.1005
95,1397,13900,0.1005
96,1397,13900,0.1005
97,1397,13900,0.1005
98,1397,13900,0.1005
99,1397,13900,0.1005
