,number_pca_components_class
0,9
1,10
2,11
3,11
4,10
5,11
6,12
7,12
8,11
9,11
10,12
11,11
12,11
13,9
14,11
15,12
16,12
17,12
18,11
19,11
20,11
21,11
22,10
23,8
24,12
25,12
26,12
27,12
28,11
29,12
30,12
31,12
32,11
33,12
34,12
35,12
36,10
37,11
38,12
39,11
40,12
41,12
42,11
43,11
44,10
45,10
46,12
47,12
48,11
49,11
50,11
51,11
52,11
53,12
54,12
55,11
56,11
57,11
58,12
59,11
60,9
61,11
62,11
63,11
64,11
65,10
66,10
67,12
68,10
69,12
70,9
71,9
72,12
73,11
74,11
75,10
76,11
77,11
78,11
79,12
80,11
81,10
82,11
83,11
84,10
85,12
86,10
87,11
88,11
89,12
90,10
91,12
92,11
93,11
94,9
95,10
96,11
97,10
98,12
99,11
100,11
101,10
102,11
103,10
104,13
105,10
106,11
107,10
108,10
109,11
110,10
111,9
112,10
113,12
114,11
115,9
116,9
117,11
118,10
119,10
120,11
121,9
122,12
123,11
124,9
125,11
126,11
127,11
128,10
129,10
130,12
131,11
132,10
133,8
134,12
135,11
136,11
137,10
138,11
139,10
140,11
141,11
142,11
143,10
144,12
145,10
146,9
147,11
148,11
149,11
150,12
151,11
152,11
153,10
154,9
155,12
156,11
157,10
158,12
159,12
160,13
161,11
162,10
163,11
164,10
165,9
166,9
167,10
168,12
169,11
170,10
171,11
172,12
173,9
174,12
175,13
176,10
177,12
178,11
179,11
180,12
181,12
182,12
183,11
184,11
185,12
186,10
187,10
188,11
189,12
190,12
191,11
192,11
193,12
194,9
195,10
196,11
197,10
198,10
199,11
