Epoch,Correct,Total,Accuracy
10,53458,60000,0.891
11,54580,60000,0.9097
12,53831,60000,0.8972
13,55405,60000,0.9234
14,55155,60000,0.9193
15,55408,60000,0.9235
16,55141,60000,0.919
17,53570,60000,0.8928
18,54661,60000,0.911
19,55385,60000,0.9231
20,55313,60000,0.9219
21,55541,60000,0.9257
22,55167,60000,0.9194
23,55530,60000,0.9255
24,55390,60000,0.9232
25,55152,60000,0.9192
26,54166,60000,0.9028
27,53640,60000,0.894
28,54775,60000,0.9129
29,54999,60000,0.9166
30,55071,60000,0.9179
31,55242,60000,0.9207
32,55068,60000,0.9178
33,55528,60000,0.9255
34,55258,60000,0.921
35,54915,60000,0.9153
36,55053,60000,0.9175
37,55102,60000,0.9184
38,54399,60000,0.9066
39,53934,60000,0.8989
40,53811,60000,0.8969
41,55081,60000,0.918
42,54532,60000,0.9089
43,54199,60000,0.9033
44,55192,60000,0.9199
45,54795,60000,0.9133
46,54690,60000,0.9115
47,55191,60000,0.9198
48,53925,60000,0.8988
49,54691,60000,0.9115
50,54217,60000,0.9036
51,53004,60000,0.8834
52,52074,60000,0.8679
53,53524,60000,0.8921
54,54641,60000,0.9107
55,54015,60000,0.9002
56,53991,60000,0.8999
57,54252,60000,0.9042
58,54663,60000,0.9111
59,54374,60000,0.9062
60,52845,60000,0.8808
61,50982,60000,0.8497
62,53347,60000,0.8891
63,54443,60000,0.9074
64,54049,60000,0.9008
65,53505,60000,0.8918
66,47765,60000,0.7961
67,52367,60000,0.8728
68,54085,60000,0.9014
69,52847,60000,0.8808
70,52143,60000,0.869
71,53045,60000,0.8841
72,52556,60000,0.8759
73,51948,60000,0.8658
74,43206,60000,0.7201
75,52627,60000,0.8771
76,51214,60000,0.8536
77,49097,60000,0.8183
78,30638,60000,0.5106
79,50997,60000,0.8499
80,52642,60000,0.8774
81,42258,60000,0.7043
82,52138,60000,0.869
83,50924,60000,0.8487
84,50234,60000,0.8372
85,40595,60000,0.6766
86,51046,60000,0.8508
87,48018,60000,0.8003
88,19144,60000,0.3191
89,48764,60000,0.8127
90,50674,60000,0.8446
91,48102,60000,0.8017
92,41593,60000,0.6932
93,49088,60000,0.8181
94,44911,60000,0.7485
95,50467,60000,0.8411
96,48779,60000,0.813
97,49005,60000,0.8167
98,50224,60000,0.8371
99,50442,60000,0.8407
