Epoch,Correct,Total,Accuracy
10,53558,60000,0.8926
11,53820,60000,0.897
12,54091,60000,0.9015
13,54359,60000,0.906
14,54417,60000,0.907
15,54654,60000,0.9109
16,54811,60000,0.9135
17,54985,60000,0.9164
18,55163,60000,0.9194
19,55274,60000,0.9212
20,55322,60000,0.922
21,55322,60000,0.922
22,55262,60000,0.921
23,55447,60000,0.9241
24,55595,60000,0.9266
25,55898,60000,0.9316
26,55942,60000,0.9324
27,55872,60000,0.9312
28,56222,60000,0.937
29,55969,60000,0.9328
30,56149,60000,0.9358
31,56321,60000,0.9387
32,56359,60000,0.9393
33,56455,60000,0.9409
34,56464,60000,0.9411
35,56257,60000,0.9376
36,56524,60000,0.9421
37,56792,60000,0.9465
38,56757,60000,0.9459
39,56486,60000,0.9414
40,57018,60000,0.9503
41,56833,60000,0.9472
42,56871,60000,0.9478
43,56694,60000,0.9449
44,57036,60000,0.9506
45,57384,60000,0.9564
46,57853,60000,0.9642
47,57458,60000,0.9576
48,57682,60000,0.9614
49,57413,60000,0.9569
50,57824,60000,0.9637
51,57811,60000,0.9635
52,57810,60000,0.9635
53,57828,60000,0.9638
54,57942,60000,0.9657
55,58127,60000,0.9688
56,57995,60000,0.9666
57,58300,60000,0.9717
58,57998,60000,0.9666
59,58021,60000,0.967
60,57809,60000,0.9635
61,57981,60000,0.9664
62,58040,60000,0.9673
63,58115,60000,0.9686
64,58221,60000,0.9704
65,58350,60000,0.9725
66,58391,60000,0.9732
67,58167,60000,0.9695
68,58070,60000,0.9678
69,58396,60000,0.9733
70,58414,60000,0.9736
71,58613,60000,0.9769
72,58735,60000,0.9789
73,58625,60000,0.9771
74,58665,60000,0.9778
75,58473,60000,0.9746
76,58505,60000,0.9751
77,58612,60000,0.9769
78,58563,60000,0.976
79,58765,60000,0.9794
80,58572,60000,0.9762
81,58552,60000,0.9759
82,59020,60000,0.9837
83,58732,60000,0.9789
84,58641,60000,0.9774
85,58807,60000,0.9801
86,58963,60000,0.9827
87,58855,60000,0.9809
88,59068,60000,0.9845
89,59062,60000,0.9844
90,58903,60000,0.9817
91,58780,60000,0.9797
92,58834,60000,0.9806
93,58864,60000,0.9811
94,58748,60000,0.9791
95,58956,60000,0.9826
96,58850,60000,0.9808
97,59057,60000,0.9843
98,59188,60000,0.9865
99,58951,60000,0.9825
