epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,38.64333333333334,57.74666666666667,57.87
1,48.195,73.77833333333334,72.88
2,50.324999999999996,77.31833333333333,76.88000000000001
4,52.788333333333334,81.365,80.88
6,54.41833333333334,84.07333333333334,83.27
8,55.53333333333333,85.82,84.86
10,56.19666666666666,86.83,85.45
12,56.82166666666667,87.75333333333334,86.46000000000001
14,57.398333333333326,88.62833333333333,87.18
16,57.865,89.25999999999999,87.87
18,58.24,89.72666666666666,88.38000000000001
20,58.440000000000005,89.94666666666666,88.58
25,58.809999999999995,90.10000000000001,88.6
30,58.91499999999999,89.83833333333334,87.78
35,59.111666666666665,89.80666666666667,87.69
40,59.178333333333335,89.72833333333334,87.69
45,58.65166666666667,88.74,86.7
50,58.116666666666674,87.735,85.35000000000001
55,58.455,88.06666666666668,85.42999999999999
60,58.291666666666664,87.87833333333333,85.49
65,57.78,87.20333333333333,84.97
70,57.72166666666667,87.00666666666666,84.81
75,57.69499999999999,86.51333333333334,84.23
80,57.70833333333333,86.40166666666667,84.08
85,57.379999999999995,86.04166666666667,83.74000000000001
90,56.66166666666667,85.24000000000001,82.97
95,56.53666666666667,84.84833333333334,82.56
100,56.625,84.87666666666667,82.45
105,56.97666666666667,85.12166666666666,82.5
110,57.096666666666664,85.285,82.42
115,57.11333333333334,85.40666666666667,82.77
120,57.24666666666667,85.495,83.2
125,57.485,85.80166666666666,83.39999999999999
130,57.25833333333333,85.29666666666667,82.56
135,57.545,85.71333333333332,83.07
140,57.68,85.86500000000001,83.22
145,57.49333333333333,85.64500000000001,83.17
150,57.379999999999995,85.36333333333333,82.43
155,57.43166666666667,85.43166666666666,82.6
160,57.48,85.34,82.33
165,57.555,85.3,82.62
170,57.345,84.98166666666667,82.39
175,57.203333333333326,84.79666666666667,82.08
180,57.00833333333334,84.355,81.92
185,57.263333333333335,84.76,81.78
190,56.80666666666667,84.09666666666666,81.47999999999999
195,57.19333333333333,84.63833333333334,81.92
200,57.42,85.0,82.11
205,57.67166666666667,85.33,82.50999999999999
210,57.720000000000006,85.48833333333333,82.6
215,57.32666666666667,85.10666666666667,82.07
220,57.65833333333333,85.37333333333333,82.52000000000001
225,58.08166666666666,85.86166666666666,82.69
230,57.69833333333333,85.15333333333334,82.17
235,57.84,85.36333333333333,81.74
240,57.84166666666667,85.26333333333334,81.75
245,57.96333333333333,85.46166666666667,82.56
250,57.99833333333333,85.56166666666667,82.73
255,58.08,85.54166666666667,82.67999999999999
260,57.794999999999995,85.30166666666666,82.83
265,57.865,85.22166666666666,82.34
270,57.86833333333333,85.23666666666668,82.39999999999999
275,57.945,85.1,82.24000000000001
280,57.955,85.155,82.26
285,57.86833333333333,85.00666666666666,81.95
290,57.79833333333333,85.08166666666666,82.37
295,57.95166666666667,85.02499999999999,82.28999999999999
300,57.73666666666667,85.03833333333334,82.17999999999999
305,58.02333333333334,85.245,82.01
310,57.921666666666674,85.05666666666667,82.13000000000001
315,57.766666666666666,84.69166666666666,81.94
320,57.985,84.87666666666667,82.01
325,57.794999999999995,84.58666666666666,81.47999999999999
330,57.815000000000005,84.61,81.88
335,58.12833333333334,85.075,82.09
340,57.88833333333333,84.68833333333333,82.02000000000001
345,58.116666666666674,84.95166666666667,81.92
350,58.04166666666667,84.79166666666667,82.08
355,58.24,85.045,82.17
360,58.14333333333334,84.78166666666667,82.02000000000001
365,58.401666666666664,85.05166666666668,82.26
370,58.365,85.195,82.43
375,57.845,84.47833333333334,81.72
380,58.251666666666665,84.74666666666667,82.13000000000001
385,58.03666666666667,84.80499999999999,82.04
390,58.160000000000004,84.74666666666667,82.19999999999999
395,58.225,84.88333333333333,81.93
400,58.38666666666666,85.11999999999999,82.53
405,57.91166666666666,84.45333333333333,81.76
410,58.18833333333333,84.76333333333334,82.01
415,58.105,84.94500000000001,82.59
420,58.19,84.89666666666666,82.37
425,58.160000000000004,84.97333333333333,82.55
430,58.096666666666664,84.74666666666667,82.15
435,57.93666666666667,84.70333333333333,82.41000000000001
440,57.87166666666666,84.65,82.25
445,57.73833333333334,84.61333333333333,82.67999999999999
450,57.87166666666666,84.64666666666668,82.59
455,58.03166666666667,84.74333333333334,82.36
460,57.765,84.37166666666667,82.01
465,57.79,84.32833333333333,82.04
470,57.845,84.20666666666666,81.98
475,57.81666666666667,84.44333333333334,82.39
480,57.843333333333334,84.33833333333334,81.75
485,58.10166666666666,84.98166666666667,82.67
490,58.056666666666665,84.67333333333333,82.54
495,57.925000000000004,84.56166666666667,82.12
500,57.79833333333333,84.23166666666667,82.15
