,pca_variance_class
0,0.6101081085306821
1,0.25108102932294707
2,0.45945935710961544
3,0.41770131581980874
4,0.6344254741490849
5,0.4131127914837469
6,0.45710563511738844
7,0.4854305136368229
8,0.2555811595499488
9,0.36305066127645486
