,pca_variance_class
0,0.8683900175031263
1,0.8680078325181505
2,0.8658490579934045
3,0.8668840114237967
4,0.8719458140944498
5,0.8644762046379509
6,0.8687714547138046
7,0.8659507159920148
8,0.8662563938848598
9,0.8698203143450556
