,number_pca_components_class
0,3
1,6
2,5
3,5
4,6
5,6
6,5
7,5
8,5
9,6
10,6
11,6
12,6
13,2
14,4
15,5
16,5
17,5
18,4
19,5
20,6
21,6
22,4
23,3
24,7
25,6
26,5
27,7
28,7
29,7
30,7
31,6
32,7
33,6
34,5
35,6
36,4
37,4
38,4
39,4
40,6
41,6
42,5
43,5
44,5
45,2
46,4
47,6
48,7
49,7
50,7
51,6
52,6
53,6
54,7
55,6
56,7
57,6
58,8
59,6
60,6
61,5
62,6
63,6
64,6
65,6
66,5
67,6
68,6
69,6
70,5
71,4
72,5
73,6
74,6
75,6
76,6
77,7
78,6
79,6
80,5
81,5
82,6
83,5
84,5
85,5
86,5
87,5
88,6
89,5
90,6
91,7
92,6
93,5
94,5
95,5
96,5
97,7
98,5
99,7
100,6
101,4
102,6
103,5
104,3
105,7
106,7
107,6
108,5
109,6
110,7
111,5
112,6
113,4
114,6
115,5
116,4
117,5
118,5
119,7
120,7
121,5
122,6
123,7
124,4
125,6
126,5
127,6
128,6
129,6
130,4
131,6
132,4
133,4
134,6
135,6
136,6
137,5
138,7
139,5
140,6
141,7
142,6
143,6
144,6
145,5
146,4
147,6
148,3
149,6
150,7
151,6
152,6
153,5
154,3
155,6
156,7
157,5
158,6
159,6
160,6
161,5
162,6
163,6
164,6
165,5
166,3
167,6
168,6
169,6
170,5
171,6
172,6
173,4
174,4
175,5
176,7
177,3
178,3
179,4
180,6
181,3
182,3
183,4
184,2
185,4
186,2
187,2
188,3
189,4
190,3
191,2
192,2
193,4
194,3
195,5
196,3
197,4
198,3
199,4
