,epoch,average_angle_pc_weight
0,0,88.4650764465332
1,1,79.71221618652343
2,2,76.62492599487305
3,4,72.61456985473633
4,6,71.33940505981445
5,8,71.20608520507812
6,10,70.0017189025879
7,12,70.63013458251953
8,14,70.36901626586913
9,16,69.8509132385254
10,18,70.41673431396484
11,20,70.27026596069337
12,25,72.77643814086915
13,30,75.00406036376953
14,35,76.40037536621094
15,40,76.51744079589844
16,45,77.22228698730468
17,50,77.6441047668457
18,55,77.19205780029297
19,60,77.49347076416015
20,65,78.01572341918946
21,70,77.63532257080078
22,75,78.13559341430664
23,80,77.78128128051758
24,85,77.72363662719727
25,90,78.10377655029296
26,95,77.97371520996094
27,100,78.05086669921874
28,105,78.4775405883789
29,110,78.09739456176757
30,115,78.21760177612305
31,120,78.26562271118163
32,125,78.25454711914062
33,130,78.2612403869629
34,135,78.4704803466797
35,140,78.32991638183594
36,145,78.39547882080078
37,150,78.44964141845703
38,155,78.37950439453125
39,160,78.5094482421875
40,165,78.6978141784668
41,170,79.00592575073242
42,175,78.73895950317383
43,180,78.62217636108399
44,185,78.6782600402832
45,190,78.72678909301757
46,195,78.9578872680664
47,200,79.21217803955078
48,205,79.10124588012695
49,210,79.34954833984375
50,215,79.33238296508789
51,220,79.22117691040039
52,225,79.26139526367187
53,230,79.78590774536133
54,235,79.47069625854492
55,240,79.48115234375
56,245,79.24404525756836
57,250,79.71484069824218
58,255,79.94012756347657
59,260,79.95237274169922
60,265,79.76156997680664
61,270,79.79533081054687
62,275,80.1238624572754
63,280,80.28511276245118
64,285,80.23993148803712
65,290,80.42758255004883
66,295,80.47263717651367
67,300,80.68809509277344
68,305,80.63417739868164
69,310,80.8139434814453
70,315,80.9973258972168
71,320,81.10563354492187
72,325,81.00727462768555
73,330,81.2701416015625
74,335,81.14737014770508
75,340,81.39296188354493
76,345,81.55794677734374
77,350,81.84888916015625
78,355,82.0033676147461
79,360,82.07407302856446
80,365,82.17934951782226
81,370,82.25588302612304
82,375,82.78209075927734
83,380,82.46574630737305
84,385,82.5385726928711
85,390,82.8193229675293
86,395,83.0600486755371
87,400,83.17097854614258
88,405,83.0375991821289
89,410,83.21233825683593
90,415,83.31924972534179
91,420,83.74476013183593
92,425,83.58885040283204
93,430,83.69632339477539
94,435,83.77383193969726
95,440,84.20694503784179
96,445,84.36028213500977
97,450,84.59305725097656
98,455,84.89123001098633
99,460,84.89641189575195
100,465,85.06066589355468
101,470,84.86905364990234
102,475,85.25566329956055
103,480,85.19907684326172
104,485,85.28388214111328
105,490,85.65349578857422
106,495,85.94317016601562
107,500,86.03349075317382
