Epoch,Correct,Total,Accuracy
40,59071,60000,0.9845
41,59145,60000,0.9858
42,59214,60000,0.9869
43,59089,60000,0.9848
44,58896,60000,0.9816
45,59191,60000,0.9865
46,59236,60000,0.9873
47,59226,60000,0.9871
48,58558,60000,0.976
49,59200,60000,0.9867
50,59002,60000,0.9834
51,59205,60000,0.9868
52,58801,60000,0.98
53,58969,60000,0.9828
54,59264,60000,0.9877
55,59417,60000,0.9903
56,59134,60000,0.9856
57,58379,60000,0.973
58,59323,60000,0.9887
59,59031,60000,0.9839
60,59190,60000,0.9865
61,59462,60000,0.991
62,59253,60000,0.9876
63,59357,60000,0.9893
64,59271,60000,0.9879
65,59163,60000,0.986
66,58521,60000,0.9754
67,59211,60000,0.9869
68,58672,60000,0.9779
69,59211,60000,0.9869
70,59114,60000,0.9852
71,58678,60000,0.978
72,59126,60000,0.9854
73,59275,60000,0.9879
74,58946,60000,0.9824
75,58992,60000,0.9832
76,57946,60000,0.9658
77,58572,60000,0.9762
78,57688,60000,0.9615
79,59157,60000,0.9859
80,59328,60000,0.9888
81,58416,60000,0.9736
82,59106,60000,0.9851
83,59112,60000,0.9852
84,58558,60000,0.976
85,58761,60000,0.9794
86,58877,60000,0.9813
87,58723,60000,0.9787
88,58591,60000,0.9765
89,58655,60000,0.9776
90,58519,60000,0.9753
91,58352,60000,0.9725
92,58865,60000,0.9811
93,58305,60000,0.9718
94,58780,60000,0.9797
95,59206,60000,0.9868
96,59067,60000,0.9845
97,58859,60000,0.981
98,59060,60000,0.9843
99,57484,60000,0.9581
