Epoch,Correct,Total,Accuracy
10,545,32303,0.0169
11,426,32303,0.0132
12,423,32303,0.0131
13,458,32303,0.0142
14,464,32303,0.0144
15,478,32303,0.0148
16,558,32303,0.0173
17,523,32303,0.0162
18,653,32303,0.0202
19,687,32303,0.0213
20,690,32303,0.0214
21,856,32303,0.0265
22,994,32303,0.0308
23,989,32303,0.0306
24,1191,32303,0.0369
25,1144,32303,0.0354
26,1403,32303,0.0434
27,1524,32303,0.0472
28,1624,32303,0.0503
29,1598,32303,0.0495
30,1651,32303,0.0511
31,1833,32303,0.0567
32,1782,32303,0.0552
33,1682,32303,0.0521
34,1739,32303,0.0538
35,1717,32303,0.0532
36,1786,32303,0.0553
37,1716,32303,0.0531
38,1845,32303,0.0571
39,1701,32303,0.0527
40,1683,32303,0.0521
41,2018,32303,0.0625
42,1781,32303,0.0551
43,1852,32303,0.0573
44,2003,32303,0.062
45,1976,32303,0.0612
46,1990,32303,0.0616
47,1958,32303,0.0606
48,1683,32303,0.0521
49,1528,32303,0.0473
50,1709,32303,0.0529
51,1670,32303,0.0517
52,1803,32303,0.0558
53,1973,32303,0.0611
54,1851,32303,0.0573
55,1909,32303,0.0591
56,1858,32303,0.0575
57,1762,32303,0.0545
58,1626,32303,0.0503
59,1757,32303,0.0544
60,1701,32303,0.0527
61,1928,32303,0.0597
62,1891,32303,0.0585
63,1883,32303,0.0583
64,1987,32303,0.0615
65,1875,32303,0.058
66,1752,32303,0.0542
67,1921,32303,0.0595
68,1732,32303,0.0536
69,1914,32303,0.0593
70,1928,32303,0.0597
71,1833,32303,0.0567
72,1700,32303,0.0526
73,1833,32303,0.0567
74,1789,32303,0.0554
75,1821,32303,0.0564
76,1904,32303,0.0589
77,1843,32303,0.0571
78,2000,32303,0.0619
79,1860,32303,0.0576
80,1707,32303,0.0528
81,1699,32303,0.0526
82,1978,32303,0.0612
83,1986,32303,0.0615
84,1970,32303,0.061
85,1926,32303,0.0596
86,1758,32303,0.0544
87,1655,32303,0.0512
88,1699,32303,0.0526
89,1744,32303,0.054
90,1852,32303,0.0573
91,1899,32303,0.0588
92,2088,32303,0.0646
93,1924,32303,0.0596
94,1737,32303,0.0538
95,1854,32303,0.0574
96,1880,32303,0.0582
97,1927,32303,0.0597
98,1580,32303,0.0489
99,1842,32303,0.057
