,epoch,Train_accuracy_org
0,1,20.764
1,2,26.738
2,3,30.802000000000003
3,4,32.48
4,5,37.614
5,6,40.0
6,7,39.542
7,8,42.488
8,9,43.641999999999996
9,10,43.292
10,11,44.338
11,12,43.396
12,13,42.666
13,14,41.646
14,15,39.654
15,16,38.05
16,17,34.910000000000004
17,18,34.367999999999995
18,19,32.757999999999996
19,20,30.914
20,21,31.034
21,22,29.038000000000004
22,23,27.948
23,24,28.474
24,25,28.126
25,26,27.704
26,27,27.288
27,28,27.150000000000002
28,29,27.900000000000002
29,30,26.857999999999997
30,31,26.522000000000002
31,32,27.294
32,33,27.364
33,34,27.362
34,35,27.828000000000003
35,36,27.189999999999998
36,37,26.69
37,38,26.817999999999998
38,39,27.264
39,40,26.776
40,41,27.157999999999998
41,42,26.612000000000002
42,43,26.562
43,44,27.22
44,45,26.938000000000002
45,46,27.118
46,47,26.738
47,48,27.612
48,49,27.407999999999998
49,50,27.432000000000002
50,51,27.162
51,52,27.529999999999998
52,53,27.136
53,54,27.168
54,55,27.701999999999998
55,56,27.35
56,57,27.602
57,58,26.817999999999998
58,59,27.552
59,60,27.364
60,61,27.178
61,62,27.150000000000002
62,63,27.296
63,64,27.276
64,65,27.542
65,66,27.176000000000002
66,67,27.279999999999998
67,68,27.448
68,69,27.494000000000003
69,70,27.42
70,71,27.264
71,72,27.24
72,73,27.698
73,74,27.439999999999998
74,75,27.416
75,76,27.211999999999996
76,77,27.602
77,78,27.61
78,79,27.244
79,80,27.338
80,81,27.582
81,82,27.639999999999997
82,83,27.624
83,84,27.47
84,85,27.642
85,86,27.406000000000002
86,87,27.51
87,88,27.47
88,89,27.716
89,90,27.622000000000003
90,91,27.628000000000004
91,92,27.400000000000002
92,93,27.467999999999996
93,94,27.528000000000002
94,95,27.467999999999996
95,96,27.546
96,97,27.126
97,98,27.564
98,99,27.157999999999998
99,100,27.748
100,101,27.576
101,102,27.476
102,103,27.560000000000002
103,104,27.614
104,105,27.314
105,106,27.48
106,107,27.708
107,108,27.604
108,109,27.43
109,110,27.616000000000003
110,111,27.628000000000004
111,112,27.598
112,113,27.583999999999996
113,114,27.383999999999997
114,115,27.573999999999998
115,116,27.642
116,117,27.464
117,118,27.636
118,119,27.604
119,120,27.498
120,121,27.664
121,122,27.642
122,123,27.548000000000002
123,124,27.578000000000003
124,125,27.726
125,126,27.583999999999996
126,127,27.49
127,128,27.686
128,129,27.711999999999996
129,130,27.633999999999997
130,131,27.51
131,132,27.534
132,133,27.61
133,134,27.589999999999996
134,135,27.529999999999998
135,136,27.628000000000004
136,137,27.552
137,138,27.529999999999998
138,139,27.554000000000002
139,140,27.576
140,141,27.616000000000003
141,142,27.594
142,143,27.648
143,144,27.576
144,145,27.701999999999998
145,146,27.657999999999998
146,147,27.633999999999997
147,148,27.616000000000003
148,149,27.636
149,150,27.622000000000003
150,151,27.686
151,152,27.657999999999998
152,153,27.556000000000004
153,154,27.602
154,155,27.516000000000002
155,156,27.528000000000002
156,157,27.523999999999997
157,158,27.535999999999998
158,159,27.63
159,160,27.61
160,161,27.502
161,162,27.650000000000002
162,163,27.61
163,164,27.682000000000002
164,165,27.68
165,166,27.476
166,167,27.678000000000004
167,168,27.732
168,169,27.628000000000004
169,170,27.622000000000003
170,171,27.722
171,172,27.566000000000003
172,173,27.561999999999998
173,174,27.74
174,175,27.526
175,176,27.57
176,177,27.586
177,178,27.58
178,179,27.554000000000002
179,180,27.606
180,181,27.602
181,182,27.674
182,183,27.66
183,184,27.608
184,185,27.567999999999998
185,186,27.695999999999998
186,187,27.582
187,188,27.694000000000003
188,189,27.683999999999997
189,190,27.628000000000004
190,191,27.662
191,192,27.618
192,193,27.592
193,194,27.58
194,195,27.666
195,196,27.698
196,197,27.666
197,198,27.744000000000003
198,199,27.656
199,200,27.450000000000003
200,201,27.622000000000003
201,202,27.648
202,203,27.716
203,204,27.683999999999997
204,205,27.651999999999997
205,206,27.62
206,207,27.662
207,208,27.694000000000003
208,209,27.73
209,210,27.506000000000004
210,211,27.672
211,212,27.676000000000002
212,213,27.705999999999996
213,214,27.612
214,215,27.592
215,216,27.694000000000003
216,217,27.754
217,218,27.58
218,219,27.639999999999997
219,220,27.606
220,221,27.595999999999997
221,222,27.498
222,223,27.662
223,224,27.657999999999998
224,225,27.71
225,226,27.786
226,227,27.705999999999996
227,228,27.754
228,229,27.773999999999997
229,230,27.664
230,231,27.752
231,232,27.682000000000002
232,233,27.701999999999998
233,234,27.604
234,235,27.767999999999997
235,236,27.602
236,237,27.612
237,238,27.689999999999998
238,239,27.566000000000003
239,240,27.71
240,241,27.683999999999997
241,242,27.73
242,243,27.642
243,244,27.714
244,245,27.732
245,246,27.717999999999996
246,247,27.708
247,248,27.682000000000002
248,249,27.504
249,250,27.724
250,251,27.657999999999998
251,252,27.482
252,253,27.698
253,254,27.650000000000002
254,255,27.701999999999998
255,256,27.576
256,257,27.626
257,258,27.614
258,259,27.692
259,260,27.616000000000003
260,261,27.638
261,262,27.728
262,263,27.645999999999997
263,264,27.534
264,265,27.738000000000003
265,266,27.694000000000003
266,267,27.644000000000002
267,268,27.651999999999997
268,269,27.676000000000002
269,270,27.662
270,271,27.650000000000002
271,272,27.750000000000004
272,273,27.686
273,274,27.622000000000003
274,275,27.6
275,276,27.744000000000003
276,277,27.664
277,278,27.586
278,279,27.717999999999996
279,280,27.618
280,281,27.61
281,282,27.672
282,283,27.761999999999997
283,284,27.678000000000004
284,285,27.612
285,286,27.722
286,287,27.552
287,288,27.68
288,289,27.717999999999996
289,290,27.606
290,291,27.676000000000002
291,292,27.72
292,293,27.73
293,294,27.689999999999998
294,295,27.778000000000002
295,296,27.662
296,297,27.614
297,298,27.583999999999996
298,299,27.622000000000003
299,300,27.72
300,301,27.639999999999997
301,302,27.602
302,303,27.698
303,304,27.668
304,305,27.71
305,306,27.594
306,307,27.657999999999998
307,308,27.700000000000003
308,309,27.832
309,310,27.746
310,311,27.604
311,312,27.672
312,313,27.704
313,314,27.773999999999997
314,315,27.678000000000004
315,316,27.686
316,317,27.654
317,318,27.704
318,319,27.750000000000004
319,320,27.68
320,321,27.657999999999998
321,322,27.583999999999996
322,323,27.73
323,324,27.744000000000003
324,325,27.72
325,326,27.61
326,327,27.711999999999996
327,328,27.657999999999998
328,329,27.71
329,330,27.651999999999997
330,331,27.722
331,332,27.742
332,333,27.626
333,334,27.748
334,335,27.689999999999998
335,336,27.748
336,337,27.639999999999997
337,338,27.578000000000003
338,339,27.589999999999996
339,340,27.761999999999997
340,341,27.772000000000002
341,342,27.694000000000003
342,343,27.73
343,344,27.657999999999998
344,345,27.728
345,346,27.616000000000003
346,347,27.651999999999997
347,348,27.728
348,349,27.724
349,350,27.662
350,351,27.644000000000002
351,352,27.724
352,353,27.622000000000003
353,354,27.728
354,355,27.726
355,356,27.754
356,357,27.717999999999996
357,358,27.72
358,359,27.742
359,360,27.683999999999997
360,361,27.672
361,362,27.73
362,363,27.686
363,364,27.755999999999997
364,365,27.602
365,366,27.666
366,367,27.71
367,368,27.704
368,369,27.698
369,370,27.736
370,371,27.724
371,372,27.674
372,373,27.662
373,374,27.66
374,375,27.683999999999997
375,376,27.656
376,377,27.74
377,378,27.668
378,379,27.732
379,380,27.695999999999998
380,381,27.708
381,382,27.748
382,383,27.72
383,384,27.714
384,385,27.695999999999998
385,386,27.708
386,387,27.689999999999998
387,388,27.74
388,389,27.736
389,390,27.732
390,391,27.656
391,392,27.728
392,393,27.674
393,394,27.656
394,395,27.72
395,396,27.6
396,397,27.700000000000003
397,398,27.704
398,399,27.689999999999998
399,400,27.732
400,401,27.698
401,402,27.767999999999997
402,403,27.573999999999998
403,404,27.586
404,405,27.72
405,406,27.766000000000002
406,407,27.73
407,408,27.700000000000003
408,409,27.700000000000003
409,410,27.694000000000003
410,411,27.626
411,412,27.767999999999997
412,413,27.738000000000003
413,414,27.711999999999996
414,415,27.77
415,416,27.732
416,417,27.642
417,418,27.674
418,419,27.716
419,420,27.750000000000004
420,421,27.645999999999997
421,422,27.694000000000003
422,423,27.77
423,424,27.639999999999997
424,425,27.672
425,426,27.708
426,427,27.76
427,428,27.668
428,429,27.639999999999997
429,430,27.662
430,431,27.716
431,432,27.704
432,433,27.626
433,434,27.624
434,435,27.72
435,436,27.654
436,437,27.77
437,438,27.800000000000004
438,439,27.733999999999998
439,440,27.73
440,441,27.73
441,442,27.674
442,443,27.726
443,444,27.705999999999996
444,445,27.704
445,446,27.732
446,447,27.77
447,448,27.716
448,449,27.678000000000004
449,450,27.728
450,451,27.732
451,452,27.714
452,453,27.732
453,454,27.686
454,455,27.68
455,456,27.54
456,457,27.705999999999996
457,458,27.716
458,459,27.674
459,460,27.74
460,461,27.68
461,462,27.736
462,463,27.773999999999997
463,464,27.672
464,465,27.738000000000003
465,466,27.722
466,467,27.738000000000003
467,468,27.733999999999998
468,469,27.645999999999997
469,470,27.724
470,471,27.73
471,472,27.724
472,473,27.716
473,474,27.686
474,475,27.686
475,476,27.700000000000003
476,477,27.776
477,478,27.578000000000003
478,479,27.698
479,480,27.733999999999998
480,481,27.746
481,482,27.726
482,483,27.622000000000003
483,484,27.733999999999998
484,485,27.72
485,486,27.748
486,487,27.767999999999997
487,488,27.714
488,489,27.726
489,490,27.736
490,491,27.656
491,492,27.632
492,493,27.682000000000002
493,494,27.722
494,495,27.738000000000003
495,496,27.755999999999997
496,497,27.786
497,498,27.701999999999998
498,499,27.805999999999997
499,500,27.722
