,epoch,Train_accuracy_org
0,1,21.59
1,2,26.016000000000002
2,3,30.59
3,4,32.716
4,5,34.870000000000005
5,6,38.674
6,7,37.598
7,8,41.474
8,9,43.162
9,10,44.952
10,11,42.358000000000004
11,12,44.046
12,13,43.164
13,14,44.356
14,15,41.002
15,16,40.604
16,17,37.791999999999994
17,18,36.406
18,19,34.826
19,20,35.136
20,21,32.897999999999996
21,22,31.556
22,23,30.412
23,24,29.742
24,25,30.118000000000002
25,26,29.158
26,27,29.386000000000003
27,28,28.964000000000002
28,29,28.834
29,30,27.38
30,31,28.1
31,32,27.576
32,33,27.614
33,34,27.388
34,35,28.066000000000003
35,36,27.508
36,37,26.296000000000003
37,38,26.842
38,39,27.023999999999997
39,40,27.211999999999996
40,41,26.684
41,42,26.47
42,43,26.442
43,44,27.088
44,45,27.508
45,46,27.566000000000003
46,47,27.276
47,48,26.436
48,49,26.773999999999997
49,50,27.317999999999998
50,51,27.372000000000003
51,52,27.394000000000002
52,53,26.951999999999998
53,54,27.206000000000003
54,55,27.192
55,56,27.412
56,57,27.186
57,58,27.24
58,59,26.826
59,60,27.444000000000003
60,61,27.442
61,62,27.142
62,63,27.594
63,64,27.558
64,65,27.36
65,66,27.517999999999997
66,67,27.156000000000002
67,68,27.576
68,69,27.432000000000002
69,70,27.201999999999998
70,71,27.308
71,72,27.406000000000002
72,73,27.326
73,74,27.488
74,75,27.546
75,76,27.444000000000003
76,77,27.226
77,78,27.398
78,79,27.717999999999996
79,80,27.626
80,81,27.044
81,82,27.594
82,83,27.57
83,84,27.294
84,85,27.448
85,86,27.407999999999998
86,87,27.708
87,88,27.592
88,89,27.674
89,90,27.511999999999997
90,91,27.598
91,92,27.448
92,93,27.38
93,94,27.567999999999998
94,95,27.57
95,96,27.529999999999998
96,97,27.526
97,98,27.514
98,99,27.602
99,100,27.573999999999998
100,101,27.546
101,102,27.504
102,103,27.38
103,104,27.47
104,105,27.43
105,106,27.448
106,107,27.496
107,108,27.366
108,109,27.424
109,110,27.529999999999998
110,111,27.711999999999996
111,112,27.604
112,113,27.608
113,114,27.389999999999997
114,115,27.522000000000002
115,116,27.473999999999997
116,117,27.556000000000004
117,118,27.57
118,119,27.534
119,120,27.668
120,121,27.683999999999997
121,122,27.633999999999997
122,123,27.492
123,124,27.546
124,125,27.311999999999998
125,126,27.614
