,epoch,Train_accuracy,Test_accuracy
0,1,9.89,9.58
1,2,9.883333333333333,9.58
2,3,9.825000000000001,9.58
3,4,9.818333333333333,9.58
4,5,9.8,9.58
5,6,9.865,9.58
6,7,9.871666666666666,9.58
7,8,9.925,10.09
8,9,9.99,9.58
9,10,9.969999999999999,10.09
10,11,9.956666666666667,10.09
11,12,9.945,10.09
12,13,9.950000000000001,10.09
13,14,10.015,10.09
14,15,9.971666666666666,10.09
15,16,9.926666666666668,11.41
16,17,10.141666666666667,18.14
17,18,10.073333333333332,10.09
18,19,10.038333333333334,9.62
19,20,9.886666666666667,15.690000000000001
20,21,10.015,14.030000000000001
21,22,10.413333333333332,19.1
22,23,10.486666666666666,18.66
23,24,10.561666666666666,17.080000000000002
24,25,10.566666666666666,14.44
25,26,10.67,10.16
26,27,10.906666666666668,12.44
27,28,11.163333333333334,13.58
28,29,11.52,12.120000000000001
29,30,11.873333333333333,9.83
30,31,12.275,7.61
31,32,12.808333333333334,6.52
32,33,13.215,7.24
33,34,13.713333333333333,8.38
34,35,14.221666666666666,7.93
35,36,14.745,8.07
36,37,15.32,8.03
37,38,16.045,5.9799999999999995
38,39,16.273333333333333,5.779999999999999
39,40,15.845,8.38
40,41,15.381666666666666,9.610000000000001
41,42,15.83,9.379999999999999
42,43,16.22833333333333,9.41
43,44,16.841666666666665,8.04
44,45,17.768333333333334,8.27
45,46,18.623333333333335,9.379999999999999
46,47,19.558333333333334,9.700000000000001
47,48,20.173333333333332,10.71
48,49,21.021666666666665,11.32
49,50,21.98,11.5
50,51,22.955000000000002,11.93
51,52,24.076666666666664,10.95
52,53,24.408333333333335,9.47
53,54,24.805,10.09
54,55,25.316666666666666,9.73
55,56,26.208333333333332,10.47
56,57,26.955000000000002,10.620000000000001
57,58,27.253333333333334,9.610000000000001
58,59,27.321666666666665,8.559999999999999
59,60,27.706666666666667,8.72
60,61,27.44666666666667,7.829999999999999
61,62,26.456666666666667,8.37
62,63,27.626666666666665,8.77
63,64,27.066666666666666,9.92
64,65,26.143333333333334,9.13
65,66,24.593333333333334,10.07
66,67,25.938333333333336,10.45
67,68,27.408333333333335,9.36
68,69,28.675,8.7
69,70,29.953333333333333,8.200000000000001
70,71,31.119999999999997,8.23
71,72,31.691666666666666,8.33
72,73,31.6,7.670000000000001
73,74,29.076666666666668,8.9
74,75,23.591666666666665,8.09
75,76,24.206666666666667,9.16
76,77,25.465,9.77
77,78,27.615000000000002,9.45
78,79,28.95,9.64
79,80,30.241666666666667,9.64
80,81,31.333333333333336,9.719999999999999
81,82,32.166666666666664,10.280000000000001
82,83,32.32666666666667,10.299999999999999
83,84,32.39333333333334,10.83
84,85,32.538333333333334,10.6
85,86,32.44833333333334,10.23
86,87,32.4,10.639999999999999
87,88,32.251666666666665,9.98
88,89,31.540000000000003,10.63
89,90,31.685000000000002,9.45
90,91,31.979999999999997,9.700000000000001
91,92,32.92,9.48
92,93,33.526666666666664,9.53
93,94,34.461666666666666,8.82
94,95,34.83,9.370000000000001
95,96,35.305,9.28
96,97,35.846666666666664,8.82
97,98,36.525,9.31
98,99,37.515,9.229999999999999
99,100,38.138333333333335,8.75
100,101,38.05,8.94
101,102,37.486666666666665,9.379999999999999
102,103,38.44833333333334,9.719999999999999
103,104,39.1,9.93
104,105,39.26833333333333,10.38
105,106,39.11666666666667,10.14
106,107,38.58333333333333,9.879999999999999
107,108,38.08833333333334,9.9
108,109,37.29833333333333,10.38
109,110,36.291666666666664,10.2
110,111,35.531666666666666,10.26
111,112,35.245,10.31
112,113,36.69833333333333,10.290000000000001
113,114,37.625,10.31
114,115,38.34666666666667,9.75
115,116,38.82333333333333,9.17
116,117,39.77833333333333,8.91
117,118,40.755,8.98
118,119,41.404999999999994,8.37
119,120,42.03333333333333,8.99
120,121,42.19166666666666,8.6
121,122,42.056666666666665,9.26
122,123,41.775,9.049999999999999
123,124,41.748333333333335,9.15
124,125,41.54833333333333,9.29
125,126,40.75333333333334,9.379999999999999
126,127,40.485,9.39
127,128,40.70166666666667,9.22
128,129,40.29333333333333,9.62
129,130,42.12833333333334,9.74
130,131,43.531666666666666,9.93
131,132,44.498333333333335,10.5
132,133,44.64666666666667,10.81
133,134,44.64,10.27
134,135,44.474999999999994,9.69
135,136,44.35,9.51
136,137,45.205,9.64
137,138,45.13666666666667,9.87
138,139,44.611666666666665,9.6
139,140,44.81,9.53
140,141,45.42166666666667,9.82
141,142,45.27833333333333,9.98
142,143,44.655,10.33
143,144,44.04833333333333,9.69
144,145,45.108333333333334,9.78
145,146,44.60166666666667,9.5
146,147,44.425,10.01
147,148,44.321666666666665,9.959999999999999
148,149,44.138333333333335,9.06
149,150,44.013333333333335,9.17
150,151,44.598333333333336,9.39
151,152,44.98833333333334,9.78
152,153,44.645,9.84
153,154,44.60666666666667,9.049999999999999
154,155,45.02166666666667,9.21
155,156,45.72666666666667,9.81
156,157,46.18666666666667,9.56
157,158,46.623333333333335,9.32
158,159,46.96666666666667,9.06
159,160,47.4,9.5
160,161,47.983333333333334,9.700000000000001
161,162,48.88333333333333,9.36
162,163,49.09,9.84
163,164,49.95333333333333,9.3
164,165,50.403333333333336,9.22
165,166,50.821666666666665,9.139999999999999
166,167,51.37166666666667,9.3
167,168,52.016666666666666,8.83
168,169,52.245,9.3
169,170,51.855,9.11
170,171,51.71,9.04
171,172,51.425,9.59
172,173,51.541666666666664,9.24
173,174,51.64,9.51
174,175,51.519999999999996,9.17
175,176,51.346666666666664,9.83
176,177,51.31666666666666,9.41
177,178,51.43,9.17
178,179,51.725,8.85
179,180,51.583333333333336,9.229999999999999
180,181,51.644999999999996,9.229999999999999
181,182,51.45166666666666,9.64
182,183,51.79166666666667,9.1
183,184,51.94499999999999,9.379999999999999
184,185,52.23,9.58
185,186,52.449999999999996,10.34
186,187,52.14666666666666,9.66
187,188,51.580000000000005,9.87
188,189,51.16666666666667,9.86
189,190,51.00666666666667,10.09
190,191,51.31666666666666,10.31
191,192,50.891666666666666,9.98
192,193,50.949999999999996,9.98
193,194,50.913333333333334,9.45
194,195,51.085,9.5
195,196,51.36333333333334,9.94
196,197,51.654999999999994,9.34
197,198,52.395,9.6
198,199,52.52,9.77
199,200,53.00333333333334,9.58
200,201,53.711666666666666,9.41
201,202,53.87333333333333,9.89
202,203,54.01166666666667,9.379999999999999
203,204,54.038333333333334,10.05
204,205,54.52166666666667,10.33
205,206,54.88166666666666,9.99
206,207,54.95333333333333,9.6
207,208,54.538333333333334,9.87
208,209,54.84833333333333,10.17
209,210,54.790000000000006,10.07
210,211,54.48,9.71
211,212,54.836666666666666,9.77
212,213,55.169999999999995,10.54
213,214,55.07333333333333,10.23
214,215,55.11333333333334,9.44
215,216,55.35666666666666,10.22
216,217,55.656666666666666,10.51
217,218,55.605000000000004,10.32
218,219,55.71,10.51
219,220,56.10333333333334,11.020000000000001
220,221,55.943333333333335,10.6
221,222,56.025000000000006,10.5
222,223,56.96333333333333,11.15
223,224,57.04666666666667,10.91
224,225,57.574999999999996,10.48
225,226,57.38833333333333,11.21
226,227,57.54666666666667,11.08
227,228,57.428333333333335,10.879999999999999
228,229,57.925000000000004,11.25
229,230,58.15,10.77
230,231,58.37,10.979999999999999
231,232,58.618333333333325,11.469999999999999
232,233,58.58166666666666,11.59
233,234,58.68833333333333,11.41
234,235,58.88166666666667,10.73
235,236,59.265,11.33
236,237,59.230000000000004,11.4
237,238,59.38166666666667,11.459999999999999
238,239,58.611666666666665,11.19
239,240,58.935,11.59
240,241,58.52666666666667,10.97
241,242,58.17333333333333,11.04
242,243,58.31833333333334,11.129999999999999
243,244,58.55166666666667,10.639999999999999
244,245,58.38333333333333,11.16
245,246,57.91166666666666,11.67
246,247,58.67,11.19
247,248,58.97,10.77
248,249,58.99166666666667,11.379999999999999
249,250,59.05666666666667,11.57
250,251,60.55166666666667,11.49
251,252,60.973333333333336,11.33
252,253,60.834999999999994,11.31
253,254,60.940000000000005,10.639999999999999
254,255,61.086666666666666,10.86
255,256,61.583333333333336,10.83
256,257,61.760000000000005,10.92
257,258,61.34666666666667,11.110000000000001
258,259,61.795,10.75
259,260,62.01833333333333,10.75
260,261,62.214999999999996,11.25
261,262,61.888333333333335,11.41
262,263,61.9,11.48
263,264,62.08,11.76
264,265,62.126666666666665,11.33
265,266,62.66666666666667,11.1
266,267,62.38166666666667,11.32
267,268,62.33666666666666,11.48
268,269,62.35666666666667,11.58
269,270,61.985,11.53
270,271,61.888333333333335,11.87
271,272,61.714999999999996,11.37
272,273,62.365,11.84
273,274,62.38333333333333,11.690000000000001
274,275,63.03666666666666,11.35
275,276,62.78,11.35
276,277,62.82666666666666,11.37
277,278,63.27666666666667,11.35
278,279,63.515,11.709999999999999
279,280,63.10333333333333,11.07
280,281,62.866666666666674,11.1
281,282,63.405,11.41
282,283,63.74333333333333,11.360000000000001
283,284,63.98833333333334,11.33
284,285,64.14833333333333,11.49
285,286,64.1,11.940000000000001
286,287,64.15166666666666,11.459999999999999
287,288,64.42999999999999,11.64
288,289,64.60666666666667,11.33
289,290,65.03,11.85
290,291,64.72166666666666,11.540000000000001
291,292,64.79,11.19
292,293,64.74,11.3
293,294,65.02666666666667,11.690000000000001
294,295,64.86333333333333,11.75
295,296,64.87,11.57
296,297,65.14833333333333,11.84
297,298,65.29333333333334,11.24
298,299,65.32166666666667,11.51
299,300,65.4,11.66
300,301,65.54333333333334,11.12
301,302,65.47,11.24
302,303,66.08166666666668,11.48
303,304,65.595,11.53
304,305,65.57,11.29
305,306,65.92833333333333,11.37
306,307,65.99333333333334,11.450000000000001
307,308,66.70666666666666,11.3
308,309,66.765,11.66
309,310,66.205,11.64
310,311,66.235,11.15
311,312,66.75666666666666,11.84
312,313,66.93,11.26
313,314,66.55,11.53
314,315,66.865,11.469999999999999
315,316,67.01166666666667,11.12
316,317,67.58833333333332,10.94
317,318,67.135,11.379999999999999
318,319,66.98333333333333,11.43
319,320,67.465,11.450000000000001
320,321,67.16,11.72
321,322,67.19000000000001,12.09
322,323,67.42833333333334,11.85
323,324,67.64333333333333,11.25
324,325,67.77333333333333,11.18
325,326,67.825,11.04
326,327,67.46,11.68
327,328,67.77,11.4
328,329,67.80833333333334,11.77
329,330,67.985,11.57
330,331,67.96833333333333,11.940000000000001
331,332,67.61166666666666,11.790000000000001
332,333,68.25333333333333,11.690000000000001
333,334,68.34166666666667,11.700000000000001
334,335,68.53166666666667,11.41
335,336,68.08166666666666,12.22
336,337,68.28,12.11
337,338,68.11333333333334,11.690000000000001
338,339,68.645,11.91
339,340,68.76,11.709999999999999
340,341,68.63333333333334,11.23
341,342,68.875,11.49
342,343,68.35166666666666,11.66
343,344,68.29499999999999,11.53
344,345,68.19833333333334,11.33
345,346,67.79333333333334,11.24
346,347,68.35333333333334,11.14
347,348,68.70666666666668,11.52
348,349,69.30166666666666,11.55
349,350,68.58333333333333,11.0
350,351,69.27666666666667,11.43
351,352,69.23,11.63
352,353,69.03833333333334,11.459999999999999
353,354,69.19666666666666,11.450000000000001
354,355,69.36666666666666,11.66
355,356,69.44333333333333,11.790000000000001
356,357,69.61666666666667,11.09
357,358,70.32000000000001,11.790000000000001
358,359,70.28166666666667,11.14
359,360,70.19999999999999,11.21
360,361,70.14833333333334,11.28
361,362,69.88499999999999,11.81
362,363,70.38499999999999,11.200000000000001
363,364,70.61500000000001,11.86
364,365,70.23333333333333,11.66
365,366,70.94500000000001,11.51
366,367,70.38666666666667,11.18
367,368,71.16,11.64
368,369,71.26666666666667,11.04
369,370,71.25333333333333,11.700000000000001
370,371,71.09333333333333,11.91
371,372,70.61500000000001,11.82
372,373,70.80833333333332,11.67
373,374,71.205,11.33
