,number_pca_components_class
0,12
1,22
2,21
3,21
4,23
5,22
6,22
7,22
8,19
9,22
10,22
11,22
12,21
13,12
14,17
15,21
16,22
17,21
18,17
19,20
20,21
21,19
22,18
23,11
24,20
25,20
26,20
27,21
28,21
29,20
30,22
31,21
32,19
33,21
34,20
35,22
36,16
37,18
38,17
39,18
40,19
41,22
42,18
43,19
44,22
45,15
46,19
47,20
48,22
49,23
50,22
51,22
52,20
53,23
54,21
55,20
56,20
57,22
58,21
59,21
60,16
61,21
62,18
63,18
64,21
65,21
66,22
67,20
68,19
69,22
70,18
71,18
72,19
73,20
74,19
75,21
76,22
77,18
78,22
79,21
80,18
81,20
82,20
83,16
84,22
85,19
86,18
87,20
88,20
89,21
90,15
91,22
92,22
93,21
94,18
95,20
96,21
97,21
98,22
99,21
100,20
101,18
102,21
103,21
104,20
105,17
106,20
107,22
108,20
109,18
110,20
111,19
112,18
113,18
114,21
115,22
116,18
117,21
118,22
119,19
120,18
121,20
122,21
123,19
124,17
125,19
126,21
127,20
128,18
129,20
130,18
131,19
132,18
133,16
134,20
135,19
136,21
137,20
138,18
139,22
140,21
141,20
142,21
143,21
144,21
145,20
146,19
147,22
148,16
149,19
150,19
151,21
152,20
153,19
154,18
155,21
156,20
157,20
158,20
159,20
160,20
161,17
162,22
163,19
164,23
165,21
166,18
167,20
168,20
169,18
170,19
171,22
172,20
173,18
174,20
175,21
176,19
177,19
178,17
179,19
180,18
181,18
182,18
183,18
184,13
185,21
186,12
187,13
188,15
189,16
190,18
191,17
192,16
193,18
194,18
195,21
196,18
197,19
198,16
199,19
