,number_pca_components_class
0,12
1,18
2,18
3,17
4,19
5,16
6,19
7,20
8,18
9,19
10,22
11,17
12,17
13,11
14,16
15,20
16,21
17,21
18,19
19,17
20,17
21,19
22,16
23,12
24,19
25,19
26,19
27,19
28,18
29,20
30,20
31,19
32,21
33,21
34,19
35,19
36,15
37,18
38,19
39,17
40,23
41,21
42,18
43,19
44,17
45,13
46,18
47,19
48,18
49,18
50,18
51,17
52,19
53,19
54,20
55,17
56,17
57,18
58,16
59,21
60,12
61,18
62,16
63,16
64,20
65,16
66,19
67,23
68,15
69,21
70,15
71,16
72,20
73,22
74,19
75,18
76,22
77,15
78,19
79,22
80,19
81,16
82,16
83,18
84,18
85,20
86,17
87,19
88,20
89,20
90,16
91,20
92,18
93,17
94,15
95,18
96,20
97,16
98,21
99,20
100,19
101,16
102,23
103,19
104,20
105,16
106,17
107,18
108,17
109,17
110,18
111,15
112,15
113,20
114,20
115,19
116,16
117,19
118,20
119,15
120,17
121,18
122,22
123,17
124,17
125,18
126,17
127,18
128,15
129,21
130,18
131,20
132,18
133,14
134,20
135,18
136,17
137,20
138,17
139,20
140,19
141,20
142,18
143,17
144,22
145,17
146,16
147,17
148,15
149,19
150,17
151,20
152,19
153,17
154,16
155,22
156,17
157,19
158,21
159,22
160,22
161,18
162,16
163,18
164,18
165,18
166,16
167,17
168,20
169,19
170,17
171,19
172,21
173,16
174,19
175,21
176,16
177,17
178,16
179,15
180,15
181,16
182,17
183,17
184,15
185,20
186,14
187,14
188,16
189,17
190,17
191,16
192,17
193,17
194,15
195,20
196,15
197,16
198,17
199,18
