,acc_class
0,0.5690999627113342
1,0.35009998083114624
2,0.6134999990463257
3,0.4616999924182892
4,0.6054999828338623
5,0.2865999937057495
6,0.44439998269081116
7,0.2994000017642975
8,0.42249998450279236
9,0.3628999888896942
10,0.39409998059272766
11,0.3971000015735626
12,0.5009999871253967
13,0.44279998540878296
14,0.6807000041007996
15,0.19689999520778656
16,0.47259998321533203
17,0.37700000405311584
18,0.2937999963760376
19,0.6985999941825867
20,0.1639999896287918
21,0.5946999788284302
22,0.7177000045776367
23,0.6286999583244324
24,0.4828999936580658
25,0.44699999690055847
26,0.4593999981880188
27,0.4260999858379364
28,0.4553000032901764
29,0.2897999882698059
30,0.24899999797344208
31,0.4949999749660492
32,0.6807999610900879
33,0.44839999079704285
34,0.6196999549865723
35,0.5349999666213989
36,0.4355999827384949
37,0.3416999876499176
38,0.2328999936580658
39,0.2574999928474426
40,0.39629998803138733
41,0.39409998059272766
42,0.5277000069618225
43,0.7095999717712402
44,0.49289998412132263
45,0.3255999982357025
46,0.5357999801635742
47,0.6162999868392944
48,0.6186000108718872
49,0.41119998693466187
50,0.5626999735832214
51,0.786799967288971
52,0.4422999918460846
53,0.5152999758720398
54,0.49239999055862427
55,0.4041000008583069
56,0.6040999889373779
57,0.2936999797821045
58,0.42800000309944153
59,0.40039998292922974
60,0.34939998388290405
61,0.4648999869823456
62,0.3531000018119812
63,0.606499969959259
64,0.5241999626159668
65,0.557699978351593
66,0.2768999934196472
67,0.4301999807357788
68,0.7396999597549438
69,0.5205999612808228
70,0.5498999953269958
71,0.6407999992370605
72,0.632099986076355
73,0.7408999800682068
74,0.42080000042915344
75,0.5421000123023987
76,0.5424000024795532
77,0.6014999747276306
78,0.49799999594688416
79,0.6487999558448792
80,0.4177999794483185
81,0.5742999911308289
82,0.6421999931335449
83,0.3507999777793884
84,0.46050000190734863
85,0.3353999853134155
86,0.5508999824523926
87,0.36089998483657837
88,0.5062000155448914
89,0.44290000200271606
90,0.49300000071525574
91,0.6923999786376953
92,0.6297999620437622
93,0.4763999879360199
94,0.48739999532699585
95,0.6510999798774719
96,0.636900007724762
97,0.541700005531311
98,0.6639999747276306
99,0.5643999576568604
100,0.6430000066757202
101,0.6129999756813049
102,0.5388000011444092
103,0.4745999872684479
104,0.7044999599456787
105,0.4439999759197235
106,0.3743000030517578
107,0.32189998030662537
108,0.38419997692108154
109,0.5873000025749207
110,0.5191999673843384
111,0.6301000118255615
112,0.3253999948501587
113,0.5895999670028687
114,0.17109999060630798
115,0.6825000047683716
116,0.5812000036239624
117,0.6216999888420105
118,0.260699987411499
119,0.5250999927520752
120,0.4696999788284302
121,0.5266000032424927
122,0.2514999806880951
123,0.6502000093460083
124,0.4739999771118164
125,0.47049999237060547
126,0.6100000143051147
127,0.37449997663497925
128,0.4439999759197235
129,0.5040000081062317
130,0.4390999972820282
131,0.5315999984741211
132,0.2848999798297882
133,0.49699997901916504
134,0.2474999874830246
135,0.38259997963905334
136,0.43059998750686646
137,0.4584999978542328
138,0.4391999840736389
139,0.5038999915122986
140,0.8966999650001526
141,0.4472000002861023
142,0.41920000314712524
143,0.24269999563694
144,0.6816999912261963
145,0.5029000043869019
146,0.3125
147,0.5834999680519104
148,0.7310000061988831
149,0.29839998483657837
150,0.5728999972343445
151,0.49789997935295105
152,0.5902000069618225
153,0.6032999753952026
154,0.6595999598503113
155,0.39959999918937683
156,0.31630000472068787
157,0.4834999740123749
158,0.37369999289512634
159,0.4818999767303467
160,0.48479998111724854
161,0.5259999632835388
162,0.2443999946117401
163,0.4156999886035919
164,0.44020000100135803
165,0.34059998393058777
166,0.5623999834060669
167,0.8032999634742737
168,0.49300000071525574
169,0.3779999911785126
170,0.2911999821662903
171,0.8359000086784363
172,0.6319999694824219
173,0.5242999792098999
174,0.2667999863624573
175,0.7608000040054321
176,0.6072999835014343
177,0.5601999759674072
178,0.5843999981880188
179,0.5946999788284302
180,0.5091999769210815
181,0.3434000015258789
182,0.4667999744415283
183,0.6129999756813049
184,0.7236999869346619
185,0.5559999942779541
186,0.559499979019165
187,0.25699999928474426
188,0.4080999791622162
189,0.41130000352859497
190,0.43779999017715454
191,0.49289998412132263
192,0.5157999992370605
193,0.5062000155448914
194,0.5916999578475952
195,0.4779999852180481
196,0.46289998292922974
197,0.790399968624115
198,0.5430999994277954
199,0.5
