,number_pca_components_class
0,3
1,3
2,4
3,3
4,5
5,4
6,4
7,3
8,4
9,4
10,3
11,4
12,4
13,4
14,4
15,3
16,4
17,3
18,4
19,4
20,4
21,4
22,4
23,4
24,3
25,4
26,4
27,3
28,3
29,3
30,3
31,4
32,4
33,4
34,4
35,3
36,3
37,3
38,3
39,4
40,4
41,4
42,3
43,3
44,3
45,4
46,3
47,4
48,3
49,4
50,4
51,3
52,4
53,4
54,4
55,4
56,4
57,4
58,3
59,4
60,3
61,3
62,2
63,3
64,5
65,5
66,3
67,4
68,4
69,3
70,4
71,3
72,4
73,4
74,3
75,4
76,5
77,4
78,4
79,3
80,4
81,4
82,3
83,3
84,3
85,3
86,4
87,4
88,4
89,3
90,4
91,4
92,4
93,3
94,3
95,3
96,3
97,3
98,4
99,4
100,3
101,4
102,4
103,4
104,2
105,3
106,4
107,3
108,3
109,3
110,4
111,5
112,4
113,4
114,4
115,3
116,4
117,3
118,4
119,4
120,4
121,4
122,4
123,4
124,2
125,3
126,4
127,4
128,4
129,4
130,2
131,4
132,5
133,3
134,3
135,3
136,3
137,3
138,3
139,4
140,3
141,3
142,4
143,4
144,3
145,3
146,3
147,4
148,3
149,4
150,3
151,4
152,3
153,4
154,3
155,3
156,4
157,3
158,3
159,5
160,4
161,5
162,3
163,3
164,4
165,3
166,3
167,3
168,3
169,3
170,3
171,3
172,4
173,3
174,4
175,3
176,4
177,4
178,3
179,3
180,3
181,4
182,3
183,3
184,3
185,3
186,3
187,3
188,4
189,5
190,3
191,4
192,4
193,3
194,3
195,3
196,5
197,3
198,4
199,4
