,number_pca_components_class
0,7
1,9
2,11
3,11
4,13
5,11
6,13
7,14
8,13
9,12
10,13
11,13
12,9
13,7
14,11
15,13
16,13
17,13
18,7
19,13
20,11
21,11
22,10
23,5
24,10
25,10
26,10
27,12
28,12
29,11
30,11
31,11
32,11
33,12
34,11
35,12
36,10
37,11
38,10
39,10
40,13
41,13
42,12
43,11
44,10
45,7
46,12
47,12
48,12
49,12
50,13
51,12
52,12
53,14
54,12
55,11
56,11
57,12
58,11
59,11
60,8
61,10
62,11
63,10
64,13
65,10
66,12
67,13
68,9
69,13
70,8
71,10
72,13
73,11
74,10
75,13
76,14
77,10
78,12
79,14
80,14
81,9
82,7
83,9
84,11
85,11
86,12
87,11
88,14
89,12
90,7
91,11
92,14
93,8
94,9
95,12
96,10
97,12
98,12
99,13
100,12
101,11
102,14
103,9
104,12
105,8
106,11
107,11
108,10
109,11
110,12
111,8
112,8
113,11
114,13
115,10
116,7
117,13
118,10
119,10
120,10
121,9
122,14
123,10
124,9
125,12
126,10
127,12
128,9
129,12
130,11
131,11
132,12
133,6
134,10
135,13
136,11
137,12
138,10
139,13
140,11
141,13
142,11
143,11
144,12
145,9
146,9
147,12
148,10
149,12
150,10
151,12
152,13
153,9
154,8
155,12
156,12
157,10
158,13
159,13
160,13
161,11
162,11
163,10
164,11
165,11
166,6
167,10
168,14
169,9
170,10
171,12
172,12
173,10
174,12
175,11
176,8
177,8
178,7
179,9
180,10
181,9
182,7
183,10
184,6
185,12
186,5
187,6
188,9
189,6
190,7
191,5
192,6
193,9
194,8
195,11
196,11
197,10
198,8
199,10
