,number_pca_components_class
0,81
1,59
2,69
3,57
4,93
5,68
6,94
7,87
8,63
9,70
10,104
11,60
12,49
13,82
14,98
15,89
16,102
17,124
18,105
19,76
20,57
21,66
22,65
23,71
24,64
25,68
26,73
27,65
28,54
29,77
30,76
31,69
32,68
33,85
34,53
35,55
36,80
37,72
38,104
39,79
40,108
41,106
42,74
43,83
44,79
45,71
46,106
47,71
48,63
49,65
50,55
51,53
52,56
53,64
54,65
55,65
56,54
57,55
58,68
59,89
60,43
61,70
62,72
63,71
64,111
65,57
66,76
67,103
68,61
69,91
70,55
71,70
72,104
73,92
74,68
75,79
76,100
77,60
78,88
79,125
80,113
81,68
82,73
83,66
84,66
85,84
86,65
87,68
88,93
89,112
90,74
91,87
92,79
93,69
94,72
95,80
96,80
97,68
98,102
99,89
100,76
101,69
102,109
103,81
104,102
105,53
106,69
107,90
108,78
109,78
110,61
111,49
112,51
113,90
114,81
115,85
116,50
117,81
118,72
119,53
120,70
121,64
122,108
123,53
124,67
125,75
126,63
127,78
128,64
129,82
130,90
131,94
132,77
133,42
134,93
135,95
136,62
137,86
138,68
139,91
140,77
141,92
142,92
143,61
144,106
145,76
146,66
147,77
148,96
149,91
150,69
151,89
152,107
153,72
154,60
155,90
156,62
157,73
158,106
159,103
160,102
161,75
162,54
163,74
164,69
165,54
166,48
167,69
168,104
169,71
170,62
171,73
172,94
173,58
174,88
175,99
176,48
177,77
178,69
179,69
180,58
181,63
182,73
183,64
184,86
185,112
186,80
187,77
188,80
189,96
190,66
191,59
192,70
193,64
194,68
195,86
196,94
197,83
198,80
199,86
