,number_pca_components_class
0,12
1,15
2,16
3,15
4,17
5,15
6,19
7,18
8,16
9,16
10,20
11,16
12,14
13,11
14,16
15,18
16,19
17,20
18,16
19,16
20,16
21,16
22,15
23,11
24,17
25,18
26,18
27,17
28,16
29,18
30,19
31,18
32,17
33,19
34,16
35,16
36,15
37,15
38,18
39,16
40,18
41,20
42,16
43,17
44,15
45,15
46,17
47,18
48,17
49,17
50,17
51,15
52,16
53,17
54,17
55,16
56,16
57,17
58,16
59,17
60,13
61,17
62,16
63,15
64,20
65,15
66,17
67,20
68,16
69,19
70,14
71,16
72,18
73,18
74,16
75,15
76,18
77,16
78,18
79,19
80,18
81,16
82,16
83,15
84,16
85,17
86,15
87,16
88,19
89,19
90,15
91,20
92,17
93,16
94,15
95,17
96,17
97,16
98,19
99,19
100,17
101,14
102,21
103,18
104,19
105,15
106,16
107,17
108,17
109,16
110,16
111,14
112,14
113,18
114,16
115,16
116,14
117,16
118,18
119,14
120,15
121,16
122,21
123,15
124,15
125,16
126,15
127,16
128,14
129,18
130,18
131,19
132,16
133,14
134,18
135,17
136,16
137,18
138,14
139,17
140,16
141,18
142,16
143,15
144,18
145,15
146,14
147,17
148,16
149,19
150,18
151,17
152,18
153,15
154,14
155,19
156,17
157,17
158,20
159,20
160,19
161,18
162,15
163,15
164,16
165,15
166,13
167,16
168,18
169,16
170,16
171,17
172,18
173,14
174,17
175,18
176,14
177,17
178,16
179,16
180,16
181,15
182,17
183,15
184,14
185,19
186,13
187,14
188,16
189,17
190,15
191,14
192,16
193,16
194,15
195,18
196,16
197,17
198,16
199,17
