,number_pca_components_class
0,28
1,31
2,35
3,36
4,34
5,43
6,44
7,43
8,36
9,39
10,40
11,40
12,30
13,25
14,43
15,43
16,46
17,47
18,38
19,43
20,34
21,38
22,32
23,24
24,37
25,42
26,45
27,43
28,39
29,42
30,40
31,42
32,42
33,42
34,39
35,38
36,34
37,39
38,40
39,35
40,46
41,43
42,39
43,41
44,33
45,29
46,41
47,43
48,40
49,41
50,36
51,36
52,36
53,46
54,43
55,32
56,38
57,40
58,36
59,46
60,36
61,41
62,45
63,46
64,45
65,33
66,45
67,53
68,36
69,47
70,31
71,34
72,46
73,47
74,42
75,44
76,52
77,42
78,39
79,53
80,53
81,29
82,36
83,43
84,35
85,48
86,37
87,41
88,49
89,51
90,30
91,39
92,48
93,35
94,26
95,41
96,39
97,37
98,41
99,51
100,44
101,39
102,49
103,33
104,46
105,38
106,45
107,31
108,34
109,40
110,43
111,26
112,36
113,48
114,41
115,26
116,34
117,46
118,37
119,37
120,43
121,33
122,48
123,41
124,26
125,46
126,34
127,42
128,32
129,42
130,45
131,45
132,42
133,25
134,47
135,44
136,40
137,42
138,39
139,45
140,40
141,46
142,44
143,35
144,45
145,30
146,32
147,45
148,40
149,52
150,47
151,43
152,45
153,29
154,30
155,46
156,44
157,36
158,53
159,48
160,53
161,47
162,38
163,39
164,35
165,32
166,23
167,35
168,53
169,41
170,34
171,44
172,50
173,33
174,43
175,51
176,35
177,34
178,32
179,41
180,40
181,40
182,38
183,42
184,31
185,48
186,30
187,28
188,41
189,38
190,42
191,26
192,31
193,30
194,33
195,39
196,39
197,39
198,34
199,36
