,pca_variance_class
0,0.3034727689968032
1,0.32572503694030813
2,0.2662112618201778
3,0.26427321866911074
4,0.2704576260328975
5,0.27882083653553186
6,0.28044257559044244
7,0.3065721383819605
8,0.31030671298709833
9,0.3209505517150074
