,class_val_corr,class_val_org
0,0.3009258050046418,-0.16484260851739355
1,0.326193129471107,-0.20119897400259562
2,-0.26865741492653716,0.12333185055952438
3,0.2702884628120547,-0.12892885797646464
4,0.2836910521226407,-0.14750366189115452
5,0.30444588711363774,-0.16755178001081106
6,-0.28419309540196946,-0.14033772705863992
7,0.2807074863322412,-0.14338102048238022
8,-0.294649853647635,-0.1677092277079226
9,0.30328891746578235,-0.1801522352299646
