,number_pca_components_class
0,11
1,7
2,8
3,9
4,9
5,8
6,10
7,9
8,10
9,8
10,9
11,8
12,8
13,6
14,10
15,9
16,9
17,10
18,8
19,10
20,8
21,9
22,9
23,7
24,9
25,9
26,9
27,8
28,8
29,8
30,8
31,10
32,9
33,9
34,9
35,7
36,9
37,9
38,9
39,10
40,10
41,9
42,10
43,9
44,7
45,9
46,11
47,9
48,8
49,8
50,8
51,9
52,9
53,8
54,9
55,8
56,9
57,8
58,7
59,8
60,7
61,8
62,10
63,7
64,10
65,7
66,9
67,10
68,7
69,10
70,7
71,10
72,11
73,8
74,8
75,8
76,9
77,7
78,9
79,10
80,10
81,7
82,7
83,9
84,7
85,11
86,9
87,8
88,9
89,10
90,8
91,9
92,9
93,7
94,8
95,9
96,10
97,8
98,9
99,9
100,8
101,10
102,9
103,8
104,8
105,8
106,8
107,8
108,7
109,9
110,8
111,7
112,7
113,9
114,8
115,8
116,7
117,9
118,8
119,8
120,8
121,8
122,10
123,8
124,9
125,8
126,8
127,9
128,7
129,9
130,10
131,9
132,10
133,6
134,10
135,9
136,8
137,10
138,8
139,8
140,9
141,9
142,9
143,7
144,9
145,7
146,7
147,8
148,10
149,10
150,8
151,9
152,10
153,7
154,9
155,9
156,8
157,8
158,10
159,10
160,10
161,10
162,8
163,8
164,7
165,8
166,7
167,8
168,10
169,10
170,9
171,8
172,10
173,9
174,8
175,10
176,7
177,9
178,9
179,9
180,9
181,9
182,9
183,10
184,10
185,9
186,10
187,10
188,10
189,8
190,9
191,9
192,9
193,9
194,10
195,9
196,9
197,10
198,10
199,10
