,pca_variance_class
0,0.12744029734632872
1,0.33429100758589425
2,0.11151484954588246
3,0.18160542657345444
4,0.12584687551031123
5,0.1756807946962335
6,0.10570441620317848
7,0.25518273957115767
8,0.20760101053622732
9,0.16735356566111093
