,number_pca_components_class
0,6
1,7
2,8
3,8
4,8
5,9
6,10
7,10
8,9
9,8
10,9
11,8
12,8
13,6
14,8
15,10
16,10
17,10
18,8
19,9
20,8
21,9
22,8
23,5
24,10
25,10
26,10
27,10
28,9
29,9
30,9
31,10
32,10
33,8
34,9
35,9
36,8
37,9
38,10
39,9
40,9
41,9
42,9
43,8
44,8
45,8
46,9
47,11
48,9
49,9
50,9
51,8
52,8
53,9
54,9
55,8
56,8
57,8
58,8
59,10
60,9
61,8
62,10
63,10
64,10
65,9
66,8
67,11
68,8
69,10
70,7
71,8
72,11
73,10
74,10
75,10
76,11
77,10
78,8
79,11
80,11
81,8
82,8
83,9
84,8
85,11
86,10
87,10
88,11
89,11
90,7
91,9
92,10
93,8
94,7
95,9
96,8
97,9
98,9
99,11
100,11
101,8
102,10
103,7
104,11
105,9
106,11
107,8
108,8
109,10
110,11
111,7
112,8
113,11
114,9
115,7
116,7
117,11
118,8
119,8
120,9
121,8
122,11
123,10
124,7
125,10
126,8
127,10
128,8
129,9
130,11
131,10
132,9
133,6
134,10
135,10
136,10
137,9
138,9
139,10
140,8
141,11
142,9
143,8
144,10
145,7
146,8
147,10
148,8
149,11
150,11
151,10
152,8
153,7
154,7
155,11
156,12
157,8
158,11
159,11
160,11
161,11
162,8
163,9
164,8
165,8
166,7
167,8
168,11
169,9
170,8
171,9
172,10
173,7
174,11
175,11
176,8
177,9
178,9
179,10
180,11
181,9
182,9
183,9
184,7
185,10
186,6
187,7
188,9
189,8
190,9
191,7
192,8
193,10
194,7
195,8
196,8
197,7
198,7
199,9
