,number_pca_components_class
0,6
1,7
2,8
3,10
4,8
5,11
6,12
7,11
8,10
9,10
10,11
11,8
12,8
13,6
14,8
15,12
16,12
17,12
18,8
19,10
20,9
21,9
22,7
23,4
24,12
25,12
26,12
27,11
28,10
29,11
30,11
31,11
32,11
33,9
34,10
35,10
36,9
37,10
38,11
39,9
40,11
41,12
42,10
43,9
44,8
45,8
46,9
47,13
48,11
49,9
50,9
51,9
52,8
53,10
54,11
55,8
56,8
57,8
58,11
59,11
60,9
61,9
62,11
63,10
64,11
65,9
66,8
67,12
68,9
69,11
70,6
71,6
72,11
73,11
74,11
75,11
76,12
77,11
78,8
79,12
80,12
81,7
82,8
83,10
84,7
85,11
86,10
87,9
88,12
89,12
90,8
91,10
92,11
93,7
94,6
95,8
96,7
97,10
98,10
99,12
100,12
101,7
102,11
103,6
104,13
105,9
106,11
107,8
108,8
109,11
110,11
111,7
112,8
113,12
114,10
115,6
116,6
117,11
118,8
119,8
120,10
121,6
122,12
123,11
124,6
125,11
126,8
127,11
128,8
129,10
130,12
131,12
132,8
133,6
134,11
135,11
136,12
137,8
138,10
139,10
140,9
141,12
142,10
143,9
144,12
145,6
146,7
147,11
148,7
149,12
150,13
151,11
152,10
153,6
154,6
155,12
156,13
157,7
158,12
159,12
160,13
161,13
162,7
163,10
164,8
165,6
166,6
167,8
168,12
169,10
170,6
171,11
172,11
173,6
174,12
175,13
176,9
177,10
178,9
179,12
180,12
181,10
182,10
183,10
184,7
185,12
186,5
187,6
188,10
189,8
190,10
191,7
192,7
193,11
194,6
195,7
196,7
197,6
198,6
199,9
