,number_pca_components_class
0,28
1,35
2,39
3,42
4,42
5,47
6,51
7,55
8,47
9,43
10,55
11,42
12,30
13,26
14,38
15,54
16,56
17,61
18,38
19,49
20,35
21,39
22,33
23,11
24,47
25,45
26,46
27,45
28,40
29,44
30,47
31,44
32,47
33,45
34,42
35,42
36,40
37,40
38,47
39,39
40,51
41,62
42,45
43,38
44,42
45,28
46,49
47,52
48,45
49,40
50,33
51,40
52,38
53,46
54,44
55,33
56,35
57,32
58,48
59,44
60,26
61,36
62,42
63,39
64,51
65,36
66,38
67,55
68,32
69,54
70,20
71,30
72,53
73,48
74,44
75,46
76,53
77,37
78,40
79,60
80,58
81,32
82,26
83,48
84,34
85,44
86,39
87,40
88,57
89,57
90,30
91,43
92,48
93,29
94,25
95,42
96,32
97,44
98,49
99,54
100,46
101,33
102,56
103,26
104,50
105,32
106,41
107,42
108,36
109,45
110,44
111,26
112,29
113,54
114,52
115,29
116,22
117,52
118,33
119,37
120,40
121,27
122,56
123,40
124,23
125,45
126,31
127,46
128,29
129,44
130,52
131,50
132,39
133,16
134,46
135,51
136,46
137,41
138,40
139,52
140,43
141,49
142,49
143,36
144,58
145,23
146,28
147,48
148,34
149,49
150,46
151,47
152,50
153,26
154,26
155,46
156,48
157,35
158,55
159,54
160,58
161,51
162,33
163,41
164,35
165,28
166,17
167,30
168,57
169,37
170,26
171,48
172,50
173,28
174,55
175,57
176,29
177,34
178,31
179,47
180,47
181,36
182,31
183,38
184,23
185,57
186,18
187,21
188,39
189,31
190,34
191,19
192,20
193,37
194,24
195,36
196,39
197,31
198,28
199,37
