,number_pca_components_class
0,33
1,30
2,34
3,36
4,35
5,33
6,39
7,45
8,39
9,29
10,39
11,37
12,27
13,36
14,49
15,42
16,40
17,46
18,40
19,39
20,35
21,36
22,43
23,35
24,37
25,34
26,38
27,31
28,27
29,35
30,27
31,43
32,35
33,30
34,34
35,33
36,40
37,38
38,42
39,42
40,43
41,40
42,44
43,41
44,32
45,34
46,47
47,45
48,35
49,30
50,31
51,36
52,37
53,34
54,28
55,29
56,33
57,31
58,31
59,36
60,31
61,33
62,41
63,35
64,38
65,33
66,38
67,42
68,30
69,45
70,31
71,48
72,54
73,36
74,31
75,34
76,36
77,32
78,40
79,45
80,47
81,28
82,28
83,45
84,29
85,45
86,33
87,37
88,42
89,44
90,38
91,37
92,40
93,30
94,34
95,42
96,38
97,34
98,34
99,36
100,33
101,39
102,39
103,33
104,37
105,34
106,36
107,31
108,31
109,41
110,37
111,27
112,30
113,44
114,33
115,37
116,26
117,38
118,32
119,28
120,33
121,32
122,44
123,35
124,39
125,30
126,33
127,37
128,32
129,33
130,49
131,38
132,41
133,27
134,41
135,42
136,33
137,41
138,33
139,40
140,39
141,39
142,38
143,27
144,40
145,33
146,29
147,32
148,42
149,42
150,35
151,39
152,35
153,38
154,28
155,37
156,36
157,37
158,43
159,43
160,41
161,40
162,35
163,35
164,33
165,33
166,27
167,36
168,44
169,36
170,33
171,35
172,42
173,43
174,36
175,41
176,33
177,33
178,33
179,38
180,39
181,38
182,35
183,41
184,38
185,37
186,34
187,41
188,37
189,37
190,34
191,32
192,30
193,37
194,36
195,43
196,48
197,41
198,36
199,39
