,number_pca_components_class
0,3
1,4
2,4
3,3
4,5
5,4
6,4
7,4
8,4
9,4
10,4
11,5
12,4
13,4
14,4
15,3
16,4
17,3
18,4
19,4
20,4
21,4
22,4
23,4
24,3
25,4
26,4
27,4
28,3
29,4
30,3
31,4
32,4
33,4
34,4
35,3
36,3
37,4
38,3
39,5
40,5
41,5
42,3
43,3
44,4
45,4
46,3
47,5
48,4
49,4
50,4
51,3
52,5
53,4
54,4
55,4
56,4
57,4
58,3
59,4
60,3
61,4
62,3
63,3
64,5
65,5
66,4
67,4
68,4
69,3
70,4
71,4
72,5
73,4
74,4
75,4
76,5
77,4
78,4
79,4
80,5
81,5
82,3
83,3
84,4
85,4
86,4
87,4
88,4
89,3
90,5
91,5
92,5
93,4
94,4
95,3
96,4
97,3
98,4
99,4
100,4
101,4
102,4
103,4
104,2
105,3
106,5
107,3
108,3
109,4
110,4
111,5
112,4
113,4
114,4
115,3
116,5
117,3
118,4
119,4
120,4
121,4
122,4
123,5
124,3
125,3
126,4
127,4
128,5
129,4
130,2
131,4
132,5
133,4
134,3
135,4
136,4
137,3
138,4
139,5
140,4
141,3
142,4
143,4
144,3
145,3
146,4
147,5
148,4
149,5
150,3
151,4
152,3
153,5
154,3
155,4
156,4
157,3
158,3
159,5
160,4
161,5
162,4
163,3
164,4
165,4
166,4
167,3
168,4
169,3
170,4
171,3
172,5
173,4
174,4
175,3
176,5
177,4
178,3
179,3
180,4
181,4
182,3
183,4
184,3
185,3
186,4
187,4
188,4
189,6
190,3
191,4
192,4
193,3
194,4
195,3
196,5
197,3
198,4
199,4
