,number_pca_components_class
0,155
1,150
2,171
3,180
4,170
5,204
6,210
7,207
8,181
9,174
10,213
11,192
12,148
13,159
14,184
15,212
16,219
17,224
18,177
19,199
20,167
21,175
22,147
23,113
24,205
25,184
26,193
27,205
28,178
29,201
30,191
31,185
32,197
33,179
34,172
35,158
36,162
37,179
38,183
39,185
40,216
41,187
42,210
43,198
44,130
45,145
46,208
47,208
48,192
49,158
50,137
51,165
52,167
53,171
54,186
55,171
56,160
57,144
58,159
59,234
60,182
61,165
62,205
63,213
64,242
65,194
66,179
67,238
68,175
69,206
70,145
71,182
72,229
73,233
74,191
75,208
76,252
77,194
78,161
79,255
80,250
81,139
82,156
83,211
84,172
85,193
86,189
87,185
88,250
89,221
90,190
91,180
92,219
93,163
94,149
95,207
96,188
97,190
98,192
99,240
100,229
101,176
102,239
103,141
104,203
105,175
106,210
107,180
108,189
109,217
110,192
111,153
112,180
113,226
114,189
115,153
116,147
117,216
118,153
119,199
120,212
121,162
122,234
123,196
124,132
125,226
126,143
127,221
128,169
129,201
130,227
131,224
132,206
133,109
134,204
135,245
136,206
137,204
138,205
139,218
140,192
141,216
142,222
143,154
144,222
145,130
146,178
147,215
148,189
149,244
150,224
151,213
152,201
153,158
154,163
155,200
156,219
157,195
158,223
159,241
160,231
161,231
162,168
163,202
164,166
165,147
166,115
167,183
168,250
169,183
170,167
171,193
172,215
173,174
174,211
175,237
176,167
177,157
178,159
179,201
180,214
181,181
182,168
183,168
184,162
185,220
186,141
187,154
188,200
189,165
190,173
191,118
192,128
193,164
194,147
195,181
196,182
197,183
198,150
199,192
