,pca_variance_class
0,0.45194179443725696
1,0.32478840253093916
2,0.5314125065550631
3,0.5030610212060485
4,0.4798109341440629
5,0.4776601916665266
6,0.5200413295087631
7,0.33763678177551554
8,0.6331598037162299
9,0.4929524686662084
