,pca_variance_class
0,0.8330543193282594
1,0.7628394451135799
2,0.6399397971873155
3,0.6428835095794461
4,0.7219361499084174
5,0.6969660159078215
6,0.7913266942845959
7,0.6620908637865566
8,0.6224370500424424
9,0.6103390534675591
