,number_pca_components_class
0,27
1,30
2,37
3,42
4,41
5,48
6,50
7,48
8,41
9,44
10,48
11,46
12,33
13,25
14,36
15,52
16,53
17,51
18,40
19,46
20,39
21,45
22,35
23,17
24,48
25,48
26,47
27,49
28,46
29,51
30,46
31,44
32,49
33,47
34,42
35,43
36,39
37,42
38,44
39,40
40,53
41,49
42,48
43,45
44,33
45,26
46,47
47,48
48,49
49,49
50,40
51,46
52,40
53,52
54,50
55,39
56,43
57,42
58,39
59,53
60,38
61,45
62,51
63,54
64,57
65,42
66,51
67,63
68,42
69,55
70,30
71,42
72,54
73,55
74,47
75,54
76,59
77,45
78,43
79,59
80,59
81,30
82,37
83,48
84,45
85,52
86,45
87,48
88,59
89,56
90,33
91,44
92,56
93,40
94,28
95,50
96,44
97,44
98,48
99,58
100,54
101,43
102,57
103,27
104,50
105,43
106,52
107,39
108,38
109,51
110,54
111,31
112,42
113,55
114,48
115,26
116,33
117,53
118,40
119,46
120,49
121,34
122,57
123,47
124,27
125,52
126,38
127,53
128,35
129,48
130,54
131,55
132,49
133,22
134,52
135,51
136,48
137,51
138,43
139,56
140,46
141,53
142,51
143,39
144,53
145,30
146,36
147,54
148,46
149,59
150,56
151,55
152,49
153,28
154,35
155,54
156,54
157,45
158,60
159,57
160,59
161,54
162,47
163,42
164,44
165,36
166,20
167,38
168,59
169,43
170,40
171,54
172,58
173,42
174,50
175,59
176,40
177,36
178,34
179,46
180,47
181,41
182,37
183,44
184,26
185,52
186,27
187,26
188,46
189,39
190,43
191,24
192,25
193,36
194,38
195,48
196,34
197,44
198,40
199,40
