,number_pca_components_class
0,145
1,110
2,131
3,149
4,142
5,182
6,171
7,176
8,145
9,143
10,185
11,169
12,121
13,129
14,128
15,202
16,197
17,191
18,166
19,166
20,135
21,170
22,132
23,86
24,191
25,175
26,167
27,181
28,153
29,181
30,180
31,162
32,182
33,165
34,142
35,131
36,151
37,149
38,165
39,157
40,197
41,174
42,196
43,163
44,103
45,112
46,180
47,172
48,168
49,147
50,106
51,141
52,130
53,147
54,164
55,130
56,132
57,113
58,135
59,210
60,150
61,156
62,183
63,197
64,229
65,175
66,163
67,220
68,148
69,187
70,120
71,159
72,212
73,224
74,171
75,208
76,228
77,169
78,123
79,237
80,233
81,100
82,132
83,199
84,155
85,164
86,162
87,159
88,232
89,202
90,182
91,154
92,197
93,139
94,121
95,184
96,163
97,171
98,183
99,229
100,220
101,169
102,216
103,108
104,175
105,167
106,186
107,144
108,157
109,213
110,181
111,128
112,175
113,211
114,169
115,124
116,130
117,188
118,112
119,179
120,205
121,131
122,223
123,177
124,109
125,214
126,130
127,196
128,143
129,167
130,213
131,223
132,199
133,75
134,174
135,231
136,178
137,198
138,192
139,213
140,170
141,190
142,207
143,114
144,217
145,120
146,149
147,205
148,178
149,226
150,207
151,190
152,169
153,129
154,140
155,174
156,202
157,164
158,214
159,230
160,208
161,217
162,146
163,185
164,147
165,115
166,88
167,150
168,250
169,165
170,139
171,189
172,205
173,146
174,176
175,228
176,143
177,141
178,125
179,188
180,196
181,163
182,141
183,151
184,148
185,197
186,140
187,136
188,193
189,161
190,156
191,87
192,108
193,138
194,124
195,158
196,141
197,164
198,143
199,160
