,pca_variance_class
0,0.12677338801837187
1,0.14285422831480132
2,0.11005976742829114
3,0.11816831940950269
4,0.1246774459947908
5,0.12549654917088757
6,0.14644150245649531
7,0.11697241617034429
8,0.11465445879444819
9,0.12332948934598031
